account_id,customer_id,bank_name,account_type,account_tier,statement_timeframe_months,analysis_segment
ACC0118458,IND25009101,First National Bank,easy,basic,6,basic_easy
ACC0118459,IND25006779,First National Bank,current,standard,3,standard_current
ACC0118460,IND25002399,Standard Bank,savings,basic,6,basic_savings
ACC0118461,IND25008119,Capitec,savings,standard,3,standard_savings
ACC0118462,IND25009664,Standard Bank,easy,basic,6,basic_easy
ACC0118463,IND25011582,Standard Bank,easy,basic,6,basic_easy
ACC0118464,IND25006607,First National Bank,current,standard,3,standard_current
ACC0118465,IND25011248,Standard Bank,easy,basic,6,basic_easy
ACC0118466,IND25012659,Absa,savings,basic,3,basic_savings
ACC0118467,IND25010395,Absa,easy,basic,3,basic_easy
ACC0118468,IND25011190,Nedbank,cheque,standard,3,standard_cheque
ACC0118469,IND25010655,TymeBank,savings,standard,6,standard_savings
ACC0118470,IND25011583,Nedbank,cheque,standard,6,standard_cheque
ACC0118471,IND25010887,Capitec,savings,standard,3,standard_savings
ACC0118472,IND25008833,Investec,easy,basic,3,basic_easy
ACC0118473,IND25008833,First National Bank,joint,basic,3,basic_joint
ACC0118474,IND25006085,Nedbank,easy,basic,3,basic_easy
ACC0118475,IND25007848,First National Bank,easy,basic,3,basic_easy
ACC0118476,IND25012633,Absa,savings,standard,3,standard_savings
ACC0118477,IND25011168,Nedbank,current,standard,6,standard_current
ACC0118478,IND25000943,Investec,savings,basic,6,basic_savings
ACC0118479,IND25007354,First National Bank,easy,basic,6,basic_easy
ACC0118481,IND25008321,Capitec,cheque,standard,3,standard_cheque
ACC0118482,IND25012547,African Bank,current,standard,6,standard_current
ACC0118483,IND25008936,Capitec,savings,standard,3,standard_savings
ACC0118484,IND25005568,Nedbank,cheque,standard,3,standard_cheque
ACC0118485,IND25004807,Absa,savings,standard,6,standard_savings
ACC0118486,IND25010154,First National Bank,cheque,standard,6,standard_cheque
ACC0118487,IND25008134,First National Bank,easy,basic,6,basic_easy
ACC0118488,IND25010871,African Bank,aspire,standard,3,standard_aspire
ACC0118490,IND25006248,Discovery Bank,easy,basic,3,basic_easy
ACC0118491,IND25005323,Nedbank,savings,basic,6,basic_savings
ACC0118492,IND25011521,Capitec,easy,basic,6,basic_easy
ACC0118493,IND25010245,Absa,savings,standard,6,standard_savings
ACC0118494,IND25010245,Nedbank,savings,standard,6,standard_savings
ACC0118495,IND25002804,Standard Bank,easy,basic,3,basic_easy
ACC0118496,IND25005089,Capitec,savings,basic,6,basic_savings
ACC0118497,IND25009989,Nedbank,easy,basic,3,basic_easy
ACC0118498,IND25002386,Absa,savings,standard,6,standard_savings
ACC0118499,IND25013466,Nedbank,easy,basic,6,basic_easy
ACC0118500,IND25012489,Absa,savings,standard,3,standard_savings
ACC0118501,IND25011087,First National Bank,savings,basic,3,basic_savings
ACC0118502,IND25001816,Nedbank,current,standard,3,standard_current
ACC0118503,IND25001816,Absa,current,standard,3,standard_current
ACC0118504,IND25010935,Standard Bank,easy,basic,6,basic_easy
ACC0118505,IND25000920,Absa,easy,basic,3,basic_easy
ACC0118506,IND25003507,First National Bank,easy,basic,3,basic_easy
ACC0118507,IND25003313,Nedbank,easy,basic,3,basic_easy
ACC0118508,IND25011903,First National Bank,easy,basic,3,basic_easy
ACC0118509,IND25003262,Capitec,current,standard,3,standard_current
ACC0118510,IND25006132,Nedbank,cheque,standard,3,standard_cheque
ACC0118511,IND25006132,First National Bank,current,standard,6,standard_current
ACC0118512,IND25001763,Absa,easy,basic,3,basic_easy
ACC0118513,IND25006771,Absa,easy,basic,3,basic_easy
ACC0118514,IND25011853,Nedbank,savings,basic,3,basic_savings
ACC0118515,IND25003794,Capitec,savings,standard,6,standard_savings
ACC0118516,IND25004425,Nedbank,current,standard,6,standard_current
ACC0118517,IND25012561,Capitec,current,standard,3,standard_current
ACC0118518,IND25011917,First National Bank,easy,basic,6,basic_easy
ACC0118519,IND25005140,Absa,easy,basic,3,basic_easy
ACC0118520,IND25006269,Nedbank,savings,standard,6,standard_savings
ACC0118521,IND25003672,Capitec,easy,basic,6,basic_easy
ACC0118522,IND25013236,First National Bank,easy,basic,3,basic_easy
ACC0118523,IND25002886,Discovery Bank,easy,basic,3,basic_easy
ACC0118524,IND25007151,Capitec,current,standard,3,standard_current
ACC0118525,IND25007585,Standard Bank,easy,basic,3,basic_easy
ACC0118526,IND25009234,Absa,easy,basic,6,basic_easy
ACC0118527,IND25008120,First National Bank,easy,basic,3,basic_easy
ACC0118528,IND25005882,Nedbank,cheque,standard,3,standard_cheque
ACC0118529,IND25005974,Standard Bank,easy,basic,3,basic_easy
ACC0118530,IND25010353,African Bank,current,standard,6,standard_current
ACC0118531,IND25005135,Nedbank,savings,standard,3,standard_savings
ACC0118532,IND25006938,Absa,easy,basic,3,basic_easy
ACC0118533,IND25009249,Standard Bank,savings,standard,6,standard_savings
ACC0118534,IND25003065,Standard Bank,easy,basic,3,basic_easy
ACC0118535,IND25003078,Capitec,easy,basic,6,basic_easy
ACC0118536,IND25007669,Discovery Bank,easy,basic,6,basic_easy
ACC0118537,IND25004050,Capitec,easy,basic,3,basic_easy
ACC0118539,IND25010136,African Bank,savings,basic,3,basic_savings
ACC0118540,IND25004485,First National Bank,easy,basic,6,basic_easy
ACC0118541,IND25009102,Standard Bank,savings,basic,3,basic_savings
ACC0118542,IND25006584,Capitec,savings,standard,6,standard_savings
ACC0118543,IND25003619,Absa,savings,standard,6,standard_savings
ACC0118544,IND25003619,Nedbank,cheque,standard,3,standard_cheque
ACC0118545,IND25000694,Standard Bank,savings,basic,6,basic_savings
ACC0118546,IND25005034,First National Bank,savings,standard,6,standard_savings
ACC0118547,IND25012944,Capitec,savings,basic,3,basic_savings
ACC0118548,IND25001292,Standard Bank,current,standard,6,standard_current
ACC0118549,IND25002296,First National Bank,easy,basic,6,basic_easy
ACC0118551,IND25002053,African Bank,cheque,standard,3,standard_cheque
ACC0118552,IND25005960,Capitec,savings,standard,6,standard_savings
ACC0118553,IND25010137,Capitec,savings,basic,6,basic_savings
ACC0118554,IND25000307,Standard Bank,savings,basic,6,basic_savings
ACC0118555,IND25012381,Absa,easy,basic,6,basic_easy
ACC0118558,IND25004963,Standard Bank,easy,basic,3,basic_easy
ACC0118559,IND25007926,Absa,savings,basic,3,basic_savings
ACC0118560,IND25013189,Absa,savings,basic,3,basic_savings
ACC0118561,IND25001165,First National Bank,easy,basic,3,basic_easy
ACC0118562,IND25007369,Nedbank,savings,basic,3,basic_savings
ACC0118563,IND25000729,Capitec,gold,premium,6,premium_gold
ACC0118564,IND25006519,Investec,easy,basic,3,basic_easy
ACC0118565,IND25001925,First National Bank,easy,basic,6,basic_easy
ACC0118566,IND25002923,Capitec,current,standard,6,standard_current
ACC0118567,IND25003207,African Bank,savings,standard,6,standard_savings
ACC0118568,IND25010037,First National Bank,savings,basic,3,basic_savings
ACC0118569,IND25006476,Absa,easy,basic,3,basic_easy
ACC0118571,IND25001179,Absa,cheque,standard,3,standard_cheque
ACC0118572,IND25001179,Nedbank,current,standard,6,standard_current
ACC0118573,IND25010025,Standard Bank,premium,premium,6,premium_premium
ACC0118574,IND25007329,Absa,easy,basic,6,basic_easy
ACC0118575,IND25008466,First National Bank,easy,basic,6,basic_easy
ACC0118576,IND25007322,Standard Bank,savings,basic,3,basic_savings
ACC0118577,IND25006042,African Bank,cheque,standard,3,standard_cheque
ACC0118578,IND25011318,Nedbank,aspire,standard,3,standard_aspire
ACC0118579,IND25004868,Absa,cheque,standard,3,standard_cheque
ACC0118580,IND25004780,Capitec,savings,standard,3,standard_savings
ACC0118582,IND25000617,Capitec,current,standard,6,standard_current
ACC0118583,IND25006011,Absa,easy,basic,6,basic_easy
ACC0118584,IND25009526,Nedbank,easy,basic,6,basic_easy
ACC0118585,IND25008623,First National Bank,easy,basic,3,basic_easy
ACC0118586,IND25013255,African Bank,easy,basic,3,basic_easy
ACC0118587,IND25001143,Absa,easy,basic,6,basic_easy
ACC0118589,IND25000404,Standard Bank,easy,basic,3,basic_easy
ACC0118590,IND25010850,Standard Bank,savings,standard,3,standard_savings
ACC0118591,IND25001439,Nedbank,easy,basic,6,basic_easy
ACC0118592,IND25012449,African Bank,easy,basic,3,basic_easy
ACC0118593,IND25002007,First National Bank,savings,basic,3,basic_savings
ACC0118594,IND25000585,Absa,easy,basic,3,basic_easy
ACC0118595,IND25009022,Discovery Bank,savings,basic,3,basic_savings
ACC0118596,IND25000558,Nedbank,easy,basic,6,basic_easy
ACC0118597,IND25008333,Capitec,easy,basic,6,basic_easy
ACC0118598,IND25011993,Standard Bank,savings,basic,6,basic_savings
ACC0118600,IND25003419,Standard Bank,easy,basic,3,basic_easy
ACC0118601,IND25003382,Absa,current,standard,3,standard_current
ACC0118602,IND25001036,Absa,savings,basic,3,basic_savings
ACC0118603,IND25001055,Standard Bank,premium,premium,3,premium_premium
ACC0118604,IND25002645,Absa,easy,basic,6,basic_easy
ACC0118605,IND25010425,Standard Bank,easy,basic,6,basic_easy
ACC0118606,IND25006369,First National Bank,savings,basic,3,basic_savings
ACC0118607,IND25007668,Nedbank,easy,basic,6,basic_easy
ACC0118608,IND25010047,Absa,savings,basic,3,basic_savings
ACC0118609,IND25012090,Standard Bank,easy,basic,3,basic_easy
ACC0118610,IND25000522,Nedbank,easy,basic,3,basic_easy
ACC0118611,IND25007295,First National Bank,easy,basic,6,basic_easy
ACC0118613,IND25007508,First National Bank,easy,basic,3,basic_easy
ACC0118615,IND25012007,Discovery Bank,easy,basic,6,basic_easy
ACC0118616,IND25009369,African Bank,easy,basic,3,basic_easy
ACC0118617,IND25002327,Standard Bank,savings,standard,6,standard_savings
ACC0118618,IND25002327,TymeBank,savings,standard,6,standard_savings
ACC0118619,IND25007787,Absa,easy,basic,6,basic_easy
ACC0118620,IND25009334,Standard Bank,easy,basic,3,basic_easy
ACC0118621,IND25003718,First National Bank,savings,basic,3,basic_savings
ACC0118622,IND25000456,Standard Bank,savings,basic,3,basic_savings
ACC0118623,IND25009332,Capitec,cheque,standard,3,standard_cheque
ACC0118624,IND25002737,Standard Bank,savings,standard,6,standard_savings
ACC0118625,IND25007292,Standard Bank,current,standard,3,standard_current
ACC0118626,IND25008576,Standard Bank,aspire,standard,6,standard_aspire
ACC0118627,IND25006879,Absa,easy,basic,6,basic_easy
ACC0118628,IND25010254,Absa,savings,standard,3,standard_savings
ACC0118630,IND25011707,Absa,savings,basic,6,basic_savings
ACC0118631,IND25000973,First National Bank,easy,basic,3,basic_easy
ACC0118632,IND25012323,Absa,easy,basic,6,basic_easy
ACC0118633,IND25008978,Standard Bank,savings,standard,6,standard_savings
ACC0118634,IND25002961,Capitec,easy,basic,6,basic_easy
ACC0118635,IND25004315,Absa,cheque,standard,3,standard_cheque
ACC0118636,IND25012904,Capitec,easy,basic,6,basic_easy
ACC0118638,IND25006573,Absa,savings,standard,6,standard_savings
ACC0118639,IND25000419,First National Bank,savings,standard,6,standard_savings
ACC0118640,IND25003407,Standard Bank,savings,standard,6,standard_savings
ACC0118641,IND25003407,Capitec,joint,standard,3,standard_joint
ACC0118642,IND25007640,Absa,current,standard,6,standard_current
ACC0118643,IND25005560,Nedbank,easy,basic,6,basic_easy
ACC0118644,IND25004069,Capitec,cheque,standard,6,standard_cheque
ACC0118645,IND25005620,Absa,easy,basic,6,basic_easy
ACC0118646,IND25008365,Absa,savings,standard,6,standard_savings
ACC0118647,IND25012182,Absa,easy,basic,6,basic_easy
ACC0118648,IND25002910,Capitec,easy,basic,3,basic_easy
ACC0118649,IND25001958,Nedbank,easy,basic,6,basic_easy
ACC0118650,IND25000545,Absa,easy,basic,3,basic_easy
ACC0118651,IND25009197,First National Bank,easy,basic,6,basic_easy
ACC0118652,IND25009829,Standard Bank,current,standard,6,standard_current
ACC0118653,IND25000254,Standard Bank,easy,basic,3,basic_easy
ACC0118654,IND25010356,Capitec,easy,basic,6,basic_easy
ACC0118655,IND25005101,Absa,cheque,standard,3,standard_cheque
ACC0118656,IND25005101,Standard Bank,current,standard,6,standard_current
ACC0118657,IND25002686,Standard Bank,cheque,standard,3,standard_cheque
ACC0118658,IND25007651,Absa,easy,basic,6,basic_easy
ACC0118659,IND25011544,Standard Bank,savings,basic,6,basic_savings
ACC0118660,IND25004534,Absa,savings,standard,6,standard_savings
ACC0118661,IND25002663,Absa,cheque,standard,3,standard_cheque
ACC0118662,IND25009477,Capitec,aspire,standard,6,standard_aspire
ACC0118663,IND25009477,Standard Bank,gold,premium,3,premium_gold
ACC0118664,IND25002074,First National Bank,current,standard,3,standard_current
ACC0118665,IND25011830,Standard Bank,cheque,standard,3,standard_cheque
ACC0118666,IND25006305,Standard Bank,current,standard,6,standard_current
ACC0118667,IND25010456,Nedbank,easy,basic,6,basic_easy
ACC0118668,IND25009956,First National Bank,easy,basic,3,basic_easy
ACC0118669,IND25011224,Nedbank,savings,basic,6,basic_savings
ACC0118670,IND25004131,Standard Bank,savings,standard,6,standard_savings
ACC0118671,IND25007554,Standard Bank,savings,basic,6,basic_savings
ACC0118672,IND25008200,Capitec,easy,basic,3,basic_easy
ACC0118673,IND25000663,Nedbank,savings,basic,3,basic_savings
ACC0118674,IND25003032,Capitec,easy,basic,6,basic_easy
ACC0118675,IND25012568,First National Bank,savings,basic,6,basic_savings
ACC0118676,IND25007962,First National Bank,savings,basic,6,basic_savings
ACC0118677,IND25012011,Absa,savings,basic,6,basic_savings
ACC0118678,IND25002114,Absa,current,standard,3,standard_current
ACC0118679,IND25002537,Standard Bank,gold,premium,3,premium_gold
ACC0118680,IND25008222,Capitec,easy,basic,3,basic_easy
ACC0118681,IND25013002,First National Bank,easy,basic,3,basic_easy
ACC0118682,IND25010803,Absa,easy,basic,3,basic_easy
ACC0118683,IND25003282,Nedbank,easy,basic,3,basic_easy
ACC0118684,IND25010270,Standard Bank,savings,standard,3,standard_savings
ACC0118685,IND25008827,Capitec,easy,basic,3,basic_easy
ACC0118686,IND25002970,First National Bank,easy,basic,3,basic_easy
ACC0118687,IND25005176,First National Bank,easy,basic,6,basic_easy
ACC0118688,IND25012813,TymeBank,easy,basic,3,basic_easy
ACC0118689,IND25007592,Nedbank,easy,basic,3,basic_easy
ACC0118690,IND25007065,Absa,savings,basic,3,basic_savings
ACC0118691,IND25008415,Standard Bank,savings,basic,6,basic_savings
ACC0118692,IND25004323,Absa,current,standard,3,standard_current
ACC0118693,IND25009350,Absa,current,standard,6,standard_current
ACC0118694,IND25002935,Standard Bank,easy,basic,3,basic_easy
ACC0118695,IND25000162,Capitec,easy,basic,3,basic_easy
ACC0118696,IND25007197,Absa,easy,basic,3,basic_easy
ACC0118697,IND25009261,Absa,cheque,standard,6,standard_cheque
ACC0118698,IND25009948,Standard Bank,easy,basic,3,basic_easy
ACC0118699,IND25009300,Capitec,easy,basic,6,basic_easy
ACC0118700,IND25001032,Standard Bank,current,standard,6,standard_current
ACC0118701,IND25012914,Capitec,savings,basic,3,basic_savings
ACC0118702,IND25011884,Nedbank,easy,basic,6,basic_easy
ACC0118703,IND25003020,Nedbank,gold,premium,6,premium_gold
ACC0118704,IND25009646,Absa,current,standard,3,standard_current
ACC0118705,IND25008143,First National Bank,aspire,standard,3,standard_aspire
ACC0118706,IND25006833,TymeBank,current,standard,6,standard_current
ACC0118707,IND25012551,Standard Bank,savings,basic,6,basic_savings
ACC0118708,IND25001889,Standard Bank,savings,standard,6,standard_savings
ACC0118709,IND25005285,Standard Bank,savings,basic,3,basic_savings
ACC0118710,IND25006032,First National Bank,easy,basic,6,basic_easy
ACC0118711,IND25008253,African Bank,easy,basic,3,basic_easy
ACC0118712,IND25006638,Standard Bank,easy,basic,6,basic_easy
ACC0118713,IND25000417,Capitec,savings,standard,6,standard_savings
ACC0118714,IND25007949,Capitec,current,standard,3,standard_current
ACC0118715,IND25003268,Capitec,easy,basic,3,basic_easy
ACC0118716,IND25004693,Capitec,easy,basic,3,basic_easy
ACC0118717,IND25004693,African Bank,joint,basic,3,basic_joint
ACC0118718,IND25004539,Nedbank,easy,basic,6,basic_easy
ACC0118719,IND25008477,Absa,savings,basic,6,basic_savings
ACC0118720,IND25007705,Nedbank,easy,basic,3,basic_easy
ACC0118721,IND25001398,Absa,easy,basic,3,basic_easy
ACC0118722,IND25001398,Standard Bank,joint,basic,6,basic_joint
ACC0118723,IND25000215,Absa,easy,basic,3,basic_easy
ACC0118724,IND25000395,African Bank,cheque,standard,6,standard_cheque
ACC0118725,IND25011254,First National Bank,current,standard,6,standard_current
ACC0118726,IND25011096,Nedbank,savings,basic,3,basic_savings
ACC0118727,IND25004975,African Bank,savings,standard,6,standard_savings
ACC0118728,IND25003158,First National Bank,current,standard,3,standard_current
ACC0118729,IND25005090,Absa,cheque,standard,3,standard_cheque
ACC0118730,IND25005090,Standard Bank,cheque,standard,6,standard_cheque
ACC0118731,IND25004967,Nedbank,savings,standard,3,standard_savings
ACC0118732,IND25008900,Absa,easy,basic,3,basic_easy
ACC0118733,IND25008093,Absa,current,standard,3,standard_current
ACC0118734,IND25004180,Absa,current,standard,3,standard_current
ACC0118735,IND25007968,First National Bank,savings,standard,6,standard_savings
ACC0118736,IND25011421,First National Bank,easy,basic,6,basic_easy
ACC0118737,IND25005812,Standard Bank,savings,standard,3,standard_savings
ACC0118738,IND25011751,Nedbank,current,standard,3,standard_current
ACC0118739,IND25010806,African Bank,current,standard,3,standard_current
ACC0118740,IND25009773,Capitec,current,standard,3,standard_current
ACC0118741,IND25002283,Nedbank,easy,basic,6,basic_easy
ACC0118742,IND25011814,Standard Bank,easy,basic,3,basic_easy
ACC0118743,IND25004272,First National Bank,savings,standard,3,standard_savings
ACC0118744,IND25012240,Absa,aspire,standard,3,standard_aspire
ACC0118746,IND25010533,Absa,easy,basic,3,basic_easy
ACC0118747,IND25005982,Capitec,aspire,standard,6,standard_aspire
ACC0118749,IND25011660,First National Bank,savings,standard,6,standard_savings
ACC0118750,IND25001287,Standard Bank,easy,basic,6,basic_easy
ACC0118751,IND25003733,Nedbank,easy,basic,3,basic_easy
ACC0118752,IND25010541,Standard Bank,savings,basic,3,basic_savings
ACC0118753,IND25001895,Discovery Bank,savings,basic,6,basic_savings
ACC0118754,IND25002089,Absa,current,standard,6,standard_current
ACC0118755,IND25002089,Absa,current,standard,3,standard_current
ACC0118756,IND25006474,Absa,easy,basic,3,basic_easy
ACC0118757,IND25007147,Absa,easy,basic,3,basic_easy
ACC0118758,IND25001623,Nedbank,savings,basic,6,basic_savings
ACC0118759,IND25013120,First National Bank,savings,basic,3,basic_savings
ACC0118760,IND25001044,African Bank,savings,basic,3,basic_savings
ACC0118761,IND25011046,Standard Bank,cheque,standard,6,standard_cheque
ACC0118762,IND25011046,Nedbank,cheque,standard,3,standard_cheque
ACC0118764,IND25008394,Investec,savings,basic,6,basic_savings
ACC0118766,IND25003222,Nedbank,easy,basic,3,basic_easy
ACC0118767,IND25002469,First National Bank,cheque,standard,3,standard_cheque
ACC0118768,IND25000338,Nedbank,easy,basic,3,basic_easy
ACC0118769,IND25008059,Absa,easy,basic,6,basic_easy
ACC0118770,IND25004722,Absa,savings,standard,6,standard_savings
ACC0118771,IND25007898,Standard Bank,savings,basic,3,basic_savings
ACC0118772,IND25002863,Standard Bank,easy,basic,6,basic_easy
ACC0118773,IND25012383,Standard Bank,easy,basic,6,basic_easy
ACC0118774,IND25002269,Standard Bank,easy,basic,6,basic_easy
ACC0118776,IND25002447,Nedbank,savings,standard,6,standard_savings
ACC0118777,IND25013320,Standard Bank,easy,basic,6,basic_easy
ACC0118778,IND25002501,Standard Bank,easy,basic,6,basic_easy
ACC0118779,IND25005644,Absa,easy,basic,6,basic_easy
ACC0118780,IND25008722,Absa,easy,basic,3,basic_easy
ACC0118781,IND25007024,Capitec,savings,standard,6,standard_savings
ACC0118782,IND25007024,Standard Bank,joint,standard,6,standard_joint
ACC0118783,IND25006980,Absa,current,standard,3,standard_current
ACC0118784,IND25010773,Absa,easy,basic,3,basic_easy
ACC0118785,IND25012035,Capitec,cheque,standard,6,standard_cheque
ACC0118786,IND25006688,Capitec,current,standard,6,standard_current
ACC0118787,IND25001004,Capitec,easy,basic,6,basic_easy
ACC0118788,IND25010863,Absa,easy,basic,6,basic_easy
ACC0118789,IND25004308,First National Bank,easy,basic,3,basic_easy
ACC0118790,IND25012133,First National Bank,savings,basic,6,basic_savings
ACC0118791,IND25011126,Discovery Bank,savings,basic,6,basic_savings
ACC0118792,IND25010135,Standard Bank,current,standard,3,standard_current
ACC0118793,IND25008592,Capitec,savings,basic,3,basic_savings
ACC0118794,IND25002729,Standard Bank,savings,standard,3,standard_savings
ACC0118795,IND25004608,Absa,cheque,standard,3,standard_cheque
ACC0118796,IND25004769,Absa,savings,standard,3,standard_savings
ACC0118797,IND25011164,Standard Bank,savings,basic,3,basic_savings
ACC0118798,IND25010849,Absa,savings,basic,6,basic_savings
ACC0118799,IND25001596,First National Bank,current,standard,3,standard_current
ACC0118800,IND25005573,Nedbank,savings,basic,6,basic_savings
ACC0118801,IND25007374,Standard Bank,savings,basic,6,basic_savings
ACC0118802,IND25010684,Standard Bank,current,standard,3,standard_current
ACC0118804,IND25006604,Capitec,savings,standard,3,standard_savings
ACC0118805,IND25007431,Absa,savings,standard,6,standard_savings
ACC0118806,IND25004893,Standard Bank,easy,basic,3,basic_easy
ACC0118807,IND25007424,Absa,savings,standard,3,standard_savings
ACC0118808,IND25003988,Nedbank,platinum,premium,6,premium_platinum
ACC0118809,IND25003988,Standard Bank,platinum,premium,6,premium_platinum
ACC0118812,IND25007060,Standard Bank,easy,basic,3,basic_easy
ACC0118813,IND25008306,Nedbank,easy,basic,6,basic_easy
ACC0118814,IND25010262,Standard Bank,savings,basic,6,basic_savings
ACC0118815,IND25011614,First National Bank,savings,basic,6,basic_savings
ACC0118816,IND25011004,Standard Bank,savings,basic,3,basic_savings
ACC0118817,IND25012698,Nedbank,easy,basic,6,basic_easy
ACC0118818,IND25003923,Absa,current,standard,6,standard_current
ACC0118819,IND25011153,First National Bank,easy,basic,6,basic_easy
ACC0118820,IND25009498,Capitec,easy,basic,3,basic_easy
ACC0118821,IND25006789,Capitec,easy,basic,3,basic_easy
ACC0118822,IND25002309,TymeBank,aspire,standard,3,standard_aspire
ACC0118823,IND25008505,Standard Bank,easy,basic,6,basic_easy
ACC0118824,IND25001910,First National Bank,savings,standard,6,standard_savings
ACC0118825,IND25003336,Standard Bank,easy,basic,3,basic_easy
ACC0118826,IND25004977,First National Bank,cheque,standard,3,standard_cheque
ACC0118827,IND25000899,Absa,savings,standard,6,standard_savings
ACC0118828,IND25008046,Absa,easy,basic,3,basic_easy
ACC0118829,IND25007584,Standard Bank,easy,basic,3,basic_easy
ACC0118830,IND25009668,First National Bank,easy,basic,6,basic_easy
ACC0118831,IND25009598,African Bank,gold,premium,6,premium_gold
ACC0118832,IND25009598,TymeBank,joint,standard,6,standard_joint
ACC0118833,IND25006067,Nedbank,easy,basic,6,basic_easy
ACC0118834,IND25003292,First National Bank,current,standard,6,standard_current
ACC0118835,IND25000352,Nedbank,savings,basic,3,basic_savings
ACC0118836,IND25002267,Standard Bank,cheque,standard,3,standard_cheque
ACC0118837,IND25003926,Nedbank,easy,basic,3,basic_easy
ACC0118838,IND25007456,Nedbank,savings,standard,3,standard_savings
ACC0118839,IND25006528,Absa,savings,basic,6,basic_savings
ACC0118840,IND25011099,First National Bank,cheque,standard,3,standard_cheque
ACC0118841,IND25009992,Absa,savings,standard,3,standard_savings
ACC0118842,IND25007413,Capitec,easy,basic,3,basic_easy
ACC0118843,IND25012699,TymeBank,easy,basic,6,basic_easy
ACC0118844,IND25010747,First National Bank,savings,standard,3,standard_savings
ACC0118845,IND25005641,First National Bank,easy,basic,3,basic_easy
ACC0118846,IND25002394,First National Bank,savings,basic,3,basic_savings
ACC0118847,IND25013322,Nedbank,easy,basic,6,basic_easy
ACC0118848,IND25010562,Standard Bank,easy,basic,6,basic_easy
ACC0118849,IND25011940,Absa,savings,basic,6,basic_savings
ACC0118850,IND25006547,Absa,cheque,standard,6,standard_cheque
ACC0118851,IND25005888,Standard Bank,easy,basic,6,basic_easy
ACC0118852,IND25001504,Absa,easy,basic,6,basic_easy
ACC0118853,IND25012473,First National Bank,aspire,standard,3,standard_aspire
ACC0118854,IND25007557,First National Bank,savings,standard,6,standard_savings
ACC0118855,IND25005823,Standard Bank,current,standard,3,standard_current
ACC0118856,IND25005823,Absa,cheque,standard,6,standard_cheque
ACC0118857,IND25007805,First National Bank,easy,basic,3,basic_easy
ACC0118858,IND25010349,First National Bank,easy,basic,3,basic_easy
ACC0118859,IND25007555,Standard Bank,easy,basic,6,basic_easy
ACC0118860,IND25012224,First National Bank,current,standard,6,standard_current
ACC0118861,IND25003232,Absa,savings,standard,6,standard_savings
ACC0118862,IND25011705,Absa,easy,basic,6,basic_easy
ACC0118863,IND25002705,Absa,savings,standard,3,standard_savings
ACC0118865,IND25011471,Absa,easy,basic,3,basic_easy
ACC0118866,IND25004428,Absa,cheque,standard,3,standard_cheque
ACC0118867,IND25008410,Absa,savings,basic,3,basic_savings
ACC0118868,IND25000520,Capitec,easy,basic,3,basic_easy
ACC0118869,IND25000767,Absa,easy,basic,3,basic_easy
ACC0118870,IND25003840,Absa,current,standard,6,standard_current
ACC0118871,IND25005705,First National Bank,easy,basic,3,basic_easy
ACC0118872,IND25005705,Standard Bank,joint,basic,6,basic_joint
ACC0118873,IND25004471,First National Bank,current,standard,6,standard_current
ACC0118874,IND25004856,Absa,easy,basic,6,basic_easy
ACC0118875,IND25011466,Nedbank,aspire,standard,3,standard_aspire
ACC0118876,IND25005666,First National Bank,savings,standard,6,standard_savings
ACC0118877,IND25004486,First National Bank,current,standard,3,standard_current
ACC0118878,IND25013289,Absa,savings,basic,3,basic_savings
ACC0118879,IND25003981,Nedbank,savings,basic,3,basic_savings
ACC0118880,IND25003981,Discovery Bank,joint,basic,6,basic_joint
ACC0118881,IND25009478,First National Bank,savings,basic,6,basic_savings
ACC0118882,IND25007587,Standard Bank,easy,basic,6,basic_easy
ACC0118883,IND25003880,First National Bank,easy,basic,6,basic_easy
ACC0118884,IND25012299,Capitec,easy,basic,3,basic_easy
ACC0118885,IND25003602,Standard Bank,current,standard,3,standard_current
ACC0118886,IND25010749,African Bank,gold,premium,3,premium_gold
ACC0118887,IND25010749,Nedbank,aspire,standard,6,standard_aspire
ACC0118888,IND25010128,Absa,easy,basic,3,basic_easy
ACC0118889,IND25009593,Capitec,easy,basic,6,basic_easy
ACC0118890,IND25009833,Absa,premium,premium,6,premium_premium
ACC0118891,IND25013444,Absa,easy,basic,3,basic_easy
ACC0118892,IND25005262,First National Bank,savings,basic,3,basic_savings
ACC0118893,IND25008111,Nedbank,easy,basic,6,basic_easy
ACC0118894,IND25005080,Absa,easy,basic,6,basic_easy
ACC0118895,IND25004306,Capitec,easy,basic,6,basic_easy
ACC0118896,IND25002821,Standard Bank,easy,basic,6,basic_easy
ACC0118897,IND25006205,Capitec,savings,basic,6,basic_savings
ACC0118898,IND25003807,Standard Bank,savings,basic,3,basic_savings
ACC0118899,IND25005734,Capitec,easy,basic,3,basic_easy
ACC0118900,IND25001794,Discovery Bank,easy,basic,6,basic_easy
ACC0118901,IND25009198,African Bank,easy,basic,6,basic_easy
ACC0118902,IND25002761,Nedbank,cheque,standard,6,standard_cheque
ACC0118903,IND25005225,Capitec,savings,basic,6,basic_savings
ACC0118904,COM25000128,TymeBank,business,standard,3,standard_business
ACC0118905,COM25000106,Absa,business,standard,3,standard_business
ACC0118906,COM25000224,Standard Bank,business,standard,3,standard_business
ACC0118907,COM25000117,Investec,business,standard,3,standard_business
ACC0118909,COM25000138,Standard Bank,business,standard,3,standard_business
ACC0118910,COM25000200,Standard Bank,business,standard,6,standard_business
