account_id,customer_id,bank_name,account_type,account_tier,statement_timeframe_months,analysis_segment
ACC0099431,IND24010255,Standard Bank,easy,basic,3,basic_easy
ACC0099432,IND24013285,First National Bank,easy,basic,3,basic_easy
ACC0099433,IND24013285,Capitec,joint,basic,6,basic_joint
ACC0099434,IND24010451,First National Bank,current,standard,3,standard_current
ACC0099435,IND24011733,First National Bank,easy,basic,6,basic_easy
ACC0099436,IND24000425,Absa,current,standard,3,standard_current
ACC0099437,IND24014445,Standard Bank,easy,basic,6,basic_easy
ACC0099439,IND24011052,Nedbank,current,standard,6,standard_current
ACC0099440,IND24004532,Absa,easy,basic,3,basic_easy
ACC0099441,IND24009010,Standard Bank,easy,basic,6,basic_easy
ACC0099443,IND24002468,First National Bank,cheque,standard,6,standard_cheque
ACC0099444,IND24002579,Nedbank,cheque,standard,6,standard_cheque
ACC0099445,IND24002579,Absa,joint,standard,3,standard_joint
ACC0099446,IND24002392,First National Bank,cheque,standard,6,standard_cheque
ACC0099447,IND24000243,Standard Bank,easy,basic,3,basic_easy
ACC0099448,IND24000407,Standard Bank,easy,basic,3,basic_easy
ACC0099450,IND24010663,Absa,current,standard,6,standard_current
ACC0099451,IND24001688,Standard Bank,savings,basic,6,basic_savings
ACC0099452,IND24004095,Nedbank,current,standard,3,standard_current
ACC0099453,IND24004095,Nedbank,current,standard,3,standard_current
ACC0099454,IND24010585,African Bank,current,standard,3,standard_current
ACC0099455,IND24004942,Standard Bank,cheque,standard,6,standard_cheque
ACC0099456,IND24012821,Absa,easy,basic,6,basic_easy
ACC0099457,IND24006814,Capitec,easy,basic,6,basic_easy
ACC0099458,IND24007706,Absa,savings,standard,3,standard_savings
ACC0099459,IND24002834,First National Bank,savings,standard,6,standard_savings
ACC0099461,IND24011361,First National Bank,joint,basic,6,basic_joint
ACC0099462,IND24011154,Standard Bank,easy,basic,3,basic_easy
ACC0099463,IND24002373,Standard Bank,easy,basic,3,basic_easy
ACC0099464,IND24000904,Nedbank,savings,standard,3,standard_savings
ACC0099465,IND24013033,First National Bank,cheque,standard,6,standard_cheque
ACC0099466,IND24013999,Absa,easy,basic,6,basic_easy
ACC0099467,IND24010215,First National Bank,savings,standard,3,standard_savings
ACC0099468,IND24000999,Nedbank,savings,basic,3,basic_savings
ACC0099469,IND24004415,Standard Bank,easy,basic,6,basic_easy
ACC0099470,IND24011100,Nedbank,current,standard,6,standard_current
ACC0099471,IND24012713,Absa,savings,standard,3,standard_savings
ACC0099472,IND24008615,First National Bank,easy,basic,3,basic_easy
ACC0099473,IND24004893,Capitec,easy,basic,6,basic_easy
ACC0099474,IND24008971,Absa,easy,basic,3,basic_easy
ACC0099475,IND24011531,Nedbank,current,standard,3,standard_current
ACC0099476,IND24001953,First National Bank,savings,basic,6,basic_savings
ACC0099477,IND24010146,Absa,current,standard,3,standard_current
ACC0099478,IND24005890,Investec,easy,basic,3,basic_easy
ACC0099479,IND24005462,First National Bank,current,standard,6,standard_current
ACC0099480,IND24010372,African Bank,savings,basic,6,basic_savings
ACC0099481,IND24004466,Capitec,current,standard,6,standard_current
ACC0099482,IND24002058,Absa,current,standard,3,standard_current
ACC0099483,IND24008703,African Bank,savings,standard,6,standard_savings
ACC0099484,IND24010133,TymeBank,current,standard,3,standard_current
ACC0099485,IND24004767,Absa,savings,standard,6,standard_savings
ACC0099486,IND24010003,Standard Bank,easy,basic,6,basic_easy
ACC0099487,IND24006796,Standard Bank,savings,standard,3,standard_savings
ACC0099488,IND24010319,Absa,savings,basic,6,basic_savings
ACC0099489,IND24014056,Capitec,easy,basic,6,basic_easy
ACC0099490,IND24002885,Absa,easy,basic,3,basic_easy
ACC0099491,IND24001082,First National Bank,savings,standard,3,standard_savings
ACC0099493,IND24010213,Capitec,savings,basic,6,basic_savings
ACC0099494,IND24012936,First National Bank,current,standard,6,standard_current
ACC0099495,IND24014487,First National Bank,savings,basic,3,basic_savings
ACC0099496,IND24012937,Capitec,savings,basic,6,basic_savings
ACC0099497,IND24003310,Capitec,savings,basic,3,basic_savings
ACC0099498,IND24009268,First National Bank,savings,standard,3,standard_savings
ACC0099499,IND24009268,First National Bank,savings,standard,6,standard_savings
ACC0099500,IND24010641,Standard Bank,easy,basic,3,basic_easy
ACC0099501,IND24009051,Standard Bank,savings,basic,6,basic_savings
ACC0099502,IND24012626,Nedbank,savings,basic,6,basic_savings
ACC0099504,IND24013161,First National Bank,easy,basic,3,basic_easy
ACC0099505,IND24000191,First National Bank,current,standard,3,standard_current
ACC0099506,IND24011641,Investec,savings,standard,6,standard_savings
ACC0099507,IND24007026,Standard Bank,savings,standard,6,standard_savings
ACC0099508,IND24007951,Standard Bank,gold,premium,6,premium_gold
ACC0099509,IND24008351,Nedbank,savings,basic,6,basic_savings
ACC0099510,IND24012214,Standard Bank,easy,basic,6,basic_easy
ACC0099511,IND24011056,First National Bank,savings,standard,6,standard_savings
ACC0099512,IND24011056,Absa,savings,standard,3,standard_savings
ACC0099513,IND24009093,Capitec,current,standard,3,standard_current
ACC0099514,IND24007269,Standard Bank,easy,basic,6,basic_easy
ACC0099515,IND24012492,Capitec,cheque,standard,3,standard_cheque
ACC0099516,IND24006863,Standard Bank,easy,basic,6,basic_easy
ACC0099517,IND24009385,First National Bank,easy,basic,6,basic_easy
ACC0099518,IND24012309,Nedbank,savings,basic,3,basic_savings
ACC0099519,IND24009704,Nedbank,savings,standard,3,standard_savings
ACC0099520,IND24011613,Capitec,easy,basic,3,basic_easy
ACC0099521,IND24007183,Absa,current,standard,6,standard_current
ACC0099523,IND24014407,TymeBank,easy,basic,6,basic_easy
ACC0099524,IND24013850,Nedbank,premium,premium,3,premium_premium
ACC0099525,IND24005078,First National Bank,savings,basic,3,basic_savings
ACC0099527,IND24002973,Standard Bank,easy,basic,6,basic_easy
ACC0099528,IND24007994,Nedbank,easy,basic,6,basic_easy
ACC0099529,IND24010221,Capitec,easy,basic,6,basic_easy
ACC0099531,IND24002654,First National Bank,current,standard,3,standard_current
ACC0099532,IND24011326,Nedbank,cheque,standard,6,standard_cheque
ACC0099533,IND24005398,Standard Bank,easy,basic,6,basic_easy
ACC0099534,IND24004843,First National Bank,easy,basic,6,basic_easy
ACC0099535,IND24006847,Capitec,savings,basic,6,basic_savings
ACC0099536,IND24006712,Capitec,easy,basic,3,basic_easy
ACC0099537,IND24014422,Capitec,easy,basic,3,basic_easy
ACC0099538,IND24002944,Absa,easy,basic,6,basic_easy
ACC0099539,IND24010743,Capitec,cheque,standard,3,standard_cheque
ACC0099541,IND24009230,Capitec,joint,basic,6,basic_joint
ACC0099542,IND24008232,Standard Bank,easy,basic,3,basic_easy
ACC0099543,IND24011356,Absa,easy,basic,6,basic_easy
ACC0099544,IND24014217,Absa,easy,basic,3,basic_easy
ACC0099545,IND24004026,Standard Bank,savings,standard,3,standard_savings
ACC0099546,IND24002342,TymeBank,current,standard,6,standard_current
ACC0099547,IND24010672,Standard Bank,savings,standard,6,standard_savings
ACC0099548,IND24000119,Nedbank,easy,basic,3,basic_easy
ACC0099549,IND24000119,Absa,joint,basic,3,basic_joint
ACC0099550,IND24004700,Standard Bank,easy,basic,6,basic_easy
ACC0099551,IND24006072,Nedbank,savings,basic,6,basic_savings
ACC0099552,IND24014008,Absa,savings,basic,6,basic_savings
ACC0099553,IND24005911,First National Bank,savings,standard,6,standard_savings
ACC0099554,IND24005911,Absa,joint,standard,3,standard_joint
ACC0099555,IND24013633,Standard Bank,savings,standard,3,standard_savings
ACC0099556,IND24002430,First National Bank,easy,basic,6,basic_easy
ACC0099557,IND24002621,Nedbank,savings,standard,3,standard_savings
ACC0099558,IND24006023,First National Bank,savings,standard,3,standard_savings
ACC0099559,IND24007535,Absa,savings,basic,6,basic_savings
ACC0099560,IND24006819,Nedbank,aspire,standard,6,standard_aspire
ACC0099561,IND24012185,Nedbank,easy,basic,6,basic_easy
ACC0099562,IND24005594,Standard Bank,cheque,standard,3,standard_cheque
ACC0099563,IND24001621,Capitec,savings,standard,3,standard_savings
ACC0099564,IND24010645,Absa,easy,basic,6,basic_easy
ACC0099565,IND24011196,First National Bank,easy,basic,6,basic_easy
ACC0099567,IND24008400,First National Bank,easy,basic,6,basic_easy
ACC0099568,IND24013545,Nedbank,current,standard,3,standard_current
ACC0099569,IND24000950,First National Bank,savings,basic,6,basic_savings
ACC0099570,IND24014220,African Bank,easy,basic,6,basic_easy
ACC0099571,IND24008002,Capitec,savings,standard,6,standard_savings
ACC0099573,IND24005122,First National Bank,easy,basic,3,basic_easy
ACC0099574,IND24005193,First National Bank,easy,basic,6,basic_easy
ACC0099575,IND24012502,Absa,cheque,standard,6,standard_cheque
ACC0099576,IND24005075,First National Bank,easy,basic,3,basic_easy
ACC0099577,IND24001273,Standard Bank,savings,standard,6,standard_savings
ACC0099578,IND24011921,First National Bank,easy,basic,3,basic_easy
ACC0099579,IND24011921,Absa,joint,basic,6,basic_joint
ACC0099580,IND24013763,Absa,easy,basic,3,basic_easy
ACC0099581,IND24001567,Absa,savings,basic,3,basic_savings
ACC0099582,IND24002749,Standard Bank,easy,basic,3,basic_easy
ACC0099583,IND24010429,Nedbank,easy,basic,6,basic_easy
ACC0099584,IND24012206,Standard Bank,easy,basic,3,basic_easy
ACC0099585,IND24000703,Standard Bank,easy,basic,6,basic_easy
ACC0099586,IND24000427,Capitec,easy,basic,3,basic_easy
ACC0099587,IND24006972,Standard Bank,aspire,standard,3,standard_aspire
ACC0099589,IND24009752,Absa,savings,standard,6,standard_savings
ACC0099590,IND24006784,Nedbank,easy,basic,6,basic_easy
ACC0099591,IND24008506,First National Bank,easy,basic,3,basic_easy
ACC0099592,IND24006898,Nedbank,savings,standard,3,standard_savings
ACC0099593,IND24008114,Absa,savings,standard,6,standard_savings
ACC0099594,IND24008114,First National Bank,joint,standard,3,standard_joint
ACC0099595,IND24011331,Absa,current,standard,3,standard_current
ACC0099596,IND24009624,Absa,savings,standard,3,standard_savings
ACC0099597,IND24004976,Standard Bank,savings,standard,3,standard_savings
ACC0099598,IND24007094,Nedbank,cheque,standard,6,standard_cheque
ACC0099599,IND24007094,Nedbank,gold,premium,3,premium_gold
ACC0099600,IND24010655,Nedbank,easy,basic,6,basic_easy
ACC0099601,IND24014091,Nedbank,easy,basic,3,basic_easy
ACC0099602,IND24000786,Standard Bank,current,standard,6,standard_current
ACC0099603,IND24013435,First National Bank,easy,basic,6,basic_easy
ACC0099605,IND24005996,African Bank,cheque,standard,6,standard_cheque
ACC0099606,IND24007642,Nedbank,current,standard,3,standard_current
ACC0099607,IND24007642,First National Bank,cheque,standard,6,standard_cheque
ACC0099608,IND24005045,Standard Bank,savings,standard,3,standard_savings
ACC0099609,IND24007453,Nedbank,easy,basic,3,basic_easy
ACC0099610,IND24004749,Capitec,easy,basic,6,basic_easy
ACC0099611,IND24006914,Standard Bank,savings,standard,3,standard_savings
ACC0099612,IND24006461,TymeBank,cheque,standard,6,standard_cheque
ACC0099613,IND24010520,Standard Bank,savings,basic,6,basic_savings
ACC0099614,IND24004606,Capitec,easy,basic,3,basic_easy
ACC0099615,IND24008802,Nedbank,savings,standard,6,standard_savings
ACC0099617,IND24009737,Absa,savings,standard,6,standard_savings
ACC0099618,IND24001076,First National Bank,easy,basic,6,basic_easy
ACC0099619,IND24001343,First National Bank,easy,basic,6,basic_easy
ACC0099620,IND24003685,Nedbank,easy,basic,6,basic_easy
ACC0099621,IND24012884,First National Bank,savings,basic,6,basic_savings
ACC0099622,IND24003455,Capitec,easy,basic,3,basic_easy
ACC0099623,IND24002116,Capitec,aspire,standard,3,standard_aspire
ACC0099624,IND24003459,Standard Bank,savings,basic,3,basic_savings
ACC0099625,IND24012711,Nedbank,easy,basic,6,basic_easy
ACC0099626,IND24001107,First National Bank,savings,standard,3,standard_savings
ACC0099627,IND24012244,Capitec,current,standard,3,standard_current
ACC0099628,IND24010991,African Bank,easy,basic,6,basic_easy
ACC0099629,IND24010991,Standard Bank,joint,basic,6,basic_joint
ACC0099630,IND24004745,Absa,savings,basic,3,basic_savings
ACC0099631,IND24010144,First National Bank,current,standard,6,standard_current
ACC0099632,IND24010144,First National Bank,savings,standard,6,standard_savings
ACC0099633,IND24010123,Nedbank,easy,basic,6,basic_easy
ACC0099634,IND24004510,Nedbank,easy,basic,3,basic_easy
ACC0099635,IND24009498,First National Bank,easy,basic,3,basic_easy
ACC0099636,IND24009411,First National Bank,savings,basic,6,basic_savings
ACC0099637,IND24004581,Absa,easy,basic,3,basic_easy
ACC0099638,IND24012480,TymeBank,easy,basic,6,basic_easy
ACC0099639,IND24004558,Absa,easy,basic,6,basic_easy
ACC0099640,IND24009200,Standard Bank,easy,basic,6,basic_easy
ACC0099641,IND24004233,Investec,current,standard,3,standard_current
ACC0099642,IND24001875,Absa,easy,basic,6,basic_easy
ACC0099643,IND24008954,Capitec,easy,basic,3,basic_easy
ACC0099644,IND24007884,Nedbank,easy,basic,3,basic_easy
ACC0099645,IND24013929,African Bank,easy,basic,3,basic_easy
ACC0099646,IND24003440,Capitec,savings,basic,3,basic_savings
ACC0099647,IND24006615,Absa,savings,basic,6,basic_savings
ACC0099648,IND24004873,Standard Bank,cheque,standard,3,standard_cheque
ACC0099649,IND24001471,African Bank,savings,standard,6,standard_savings
ACC0099650,IND24012833,Standard Bank,easy,basic,3,basic_easy
ACC0099651,IND24007859,First National Bank,easy,basic,3,basic_easy
ACC0099652,IND24008977,Absa,easy,basic,3,basic_easy
ACC0099654,IND24002632,Discovery Bank,easy,basic,6,basic_easy
ACC0099655,IND24011601,Nedbank,easy,basic,3,basic_easy
ACC0099656,IND24001929,African Bank,easy,basic,6,basic_easy
ACC0099658,IND24014510,Capitec,joint,basic,3,basic_joint
ACC0099659,IND24012670,Absa,premium,premium,3,premium_premium
ACC0099660,IND24008938,First National Bank,easy,basic,6,basic_easy
ACC0099661,IND24014294,TymeBank,easy,basic,6,basic_easy
ACC0099662,IND24000611,African Bank,aspire,standard,3,standard_aspire
ACC0099663,IND24005258,First National Bank,easy,basic,6,basic_easy
ACC0099664,IND24010482,Absa,easy,basic,3,basic_easy
ACC0099665,IND24001966,TymeBank,easy,basic,3,basic_easy
ACC0099666,IND24009380,Standard Bank,savings,standard,6,standard_savings
ACC0099667,IND24009280,Standard Bank,savings,basic,3,basic_savings
ACC0099668,IND24005277,Nedbank,current,standard,3,standard_current
ACC0099669,IND24014178,Nedbank,easy,basic,6,basic_easy
ACC0099670,IND24014198,First National Bank,easy,basic,6,basic_easy
ACC0099671,IND24007257,Nedbank,easy,basic,6,basic_easy
ACC0099672,IND24005982,Capitec,easy,basic,6,basic_easy
ACC0099673,IND24000685,Nedbank,easy,basic,3,basic_easy
ACC0099674,IND24009345,Absa,savings,standard,3,standard_savings
ACC0099675,IND24006077,First National Bank,savings,basic,3,basic_savings
ACC0099676,IND24002693,Absa,savings,standard,3,standard_savings
ACC0099677,IND24006817,Capitec,savings,standard,6,standard_savings
ACC0099678,IND24006817,Capitec,savings,standard,3,standard_savings
ACC0099679,IND24012880,Standard Bank,savings,basic,3,basic_savings
ACC0099680,IND24013228,Standard Bank,easy,basic,3,basic_easy
ACC0099681,IND24009793,African Bank,savings,basic,3,basic_savings
ACC0099682,IND24010483,First National Bank,easy,basic,3,basic_easy
ACC0099683,IND24006857,Absa,cheque,standard,3,standard_cheque
ACC0099684,IND24011399,Absa,easy,basic,3,basic_easy
ACC0099685,IND24014117,Standard Bank,easy,basic,6,basic_easy
ACC0099687,IND24009595,Absa,easy,basic,6,basic_easy
ACC0099688,IND24012538,Capitec,savings,standard,6,standard_savings
ACC0099689,IND24004135,Capitec,savings,basic,6,basic_savings
ACC0099690,IND24006346,Standard Bank,easy,basic,3,basic_easy
ACC0099691,IND24000683,Standard Bank,cheque,standard,3,standard_cheque
ACC0099692,IND24002938,Nedbank,easy,basic,3,basic_easy
ACC0099693,IND24004008,Capitec,savings,basic,6,basic_savings
ACC0099694,IND24008987,Capitec,savings,standard,6,standard_savings
ACC0099695,IND24006047,Standard Bank,current,standard,6,standard_current
ACC0099696,IND24007839,Absa,current,standard,6,standard_current
ACC0099697,IND24010392,Nedbank,current,standard,3,standard_current
ACC0099698,IND24012115,Standard Bank,savings,standard,3,standard_savings
ACC0099699,IND24003760,Absa,easy,basic,6,basic_easy
ACC0099700,IND24005458,Standard Bank,easy,basic,3,basic_easy
ACC0099701,IND24001333,Absa,current,standard,3,standard_current
ACC0099702,IND24007941,Nedbank,current,standard,6,standard_current
ACC0099703,IND24004339,Standard Bank,easy,basic,3,basic_easy
ACC0099704,IND24007487,First National Bank,current,standard,3,standard_current
ACC0099705,IND24007771,Nedbank,easy,basic,6,basic_easy
ACC0099706,IND24004614,Capitec,easy,basic,3,basic_easy
ACC0099708,IND24014419,Standard Bank,easy,basic,6,basic_easy
ACC0099709,IND24003083,African Bank,easy,basic,3,basic_easy
ACC0099710,IND24010375,First National Bank,gold,premium,3,premium_gold
ACC0099711,IND24014077,Standard Bank,savings,basic,6,basic_savings
ACC0099712,IND24013256,First National Bank,easy,basic,6,basic_easy
ACC0099713,IND24013256,First National Bank,joint,basic,3,basic_joint
ACC0099714,IND24014181,Nedbank,savings,basic,3,basic_savings
ACC0099715,IND24014181,Capitec,joint,basic,3,basic_joint
ACC0099716,IND24014021,Nedbank,easy,basic,3,basic_easy
ACC0099717,IND24011665,Capitec,easy,basic,3,basic_easy
ACC0099718,IND24009111,African Bank,easy,basic,3,basic_easy
ACC0099719,IND24004693,First National Bank,savings,basic,6,basic_savings
ACC0099721,IND24002223,Standard Bank,joint,basic,3,basic_joint
ACC0099722,IND24008796,Standard Bank,savings,standard,6,standard_savings
ACC0099723,IND24008796,Absa,savings,standard,6,standard_savings
ACC0099724,IND24006643,Absa,savings,standard,6,standard_savings
ACC0099725,IND24006643,First National Bank,savings,standard,6,standard_savings
ACC0099726,IND24001192,Standard Bank,easy,basic,6,basic_easy
ACC0099727,IND24001055,Capitec,easy,basic,3,basic_easy
ACC0099728,IND24013374,Nedbank,current,standard,6,standard_current
ACC0099730,IND24006610,Nedbank,cheque,standard,3,standard_cheque
ACC0099731,IND24001044,First National Bank,easy,basic,6,basic_easy
ACC0099732,IND24011194,First National Bank,easy,basic,6,basic_easy
ACC0099733,IND24009801,Absa,current,standard,6,standard_current
ACC0099734,IND24014253,Nedbank,savings,basic,3,basic_savings
ACC0099735,IND24013774,Capitec,savings,standard,6,standard_savings
ACC0099736,IND24002050,Standard Bank,easy,basic,3,basic_easy
ACC0099737,IND24010030,First National Bank,current,standard,6,standard_current
ACC0099738,IND24004639,Standard Bank,savings,standard,3,standard_savings
ACC0099739,IND24000554,Capitec,current,standard,6,standard_current
ACC0099740,IND24006124,Absa,cheque,standard,3,standard_cheque
ACC0099742,IND24006516,African Bank,easy,basic,6,basic_easy
ACC0099743,IND24002016,Nedbank,current,standard,3,standard_current
ACC0099744,IND24000174,Capitec,cheque,standard,3,standard_cheque
ACC0099745,IND24000873,First National Bank,easy,basic,3,basic_easy
ACC0099746,IND24013243,First National Bank,easy,basic,6,basic_easy
ACC0099747,IND24006477,First National Bank,easy,basic,6,basic_easy
ACC0099748,IND24000439,Absa,savings,basic,3,basic_savings
ACC0099749,IND24006399,Absa,cheque,standard,3,standard_cheque
ACC0099750,IND24012665,First National Bank,savings,basic,3,basic_savings
ACC0099752,IND24003548,Standard Bank,easy,basic,6,basic_easy
ACC0099753,IND24013859,TymeBank,easy,basic,3,basic_easy
ACC0099754,IND24011948,Nedbank,easy,basic,6,basic_easy
ACC0099755,IND24012994,Capitec,easy,basic,3,basic_easy
ACC0099756,IND24011835,Standard Bank,easy,basic,3,basic_easy
ACC0099757,IND24011024,Nedbank,savings,standard,3,standard_savings
ACC0099758,IND24006922,Nedbank,aspire,standard,6,standard_aspire
ACC0099760,IND24001158,Capitec,easy,basic,3,basic_easy
ACC0099761,IND24010923,Standard Bank,easy,basic,3,basic_easy
ACC0099763,IND24008742,Nedbank,savings,standard,3,standard_savings
ACC0099764,IND24008742,Absa,joint,standard,3,standard_joint
ACC0099765,IND24000061,Standard Bank,current,standard,3,standard_current
ACC0099766,IND24003517,Capitec,easy,basic,6,basic_easy
ACC0099767,IND24000689,Absa,easy,basic,6,basic_easy
ACC0099768,IND24003437,Nedbank,easy,basic,6,basic_easy
ACC0099769,IND24008985,Capitec,savings,standard,3,standard_savings
ACC0099770,IND24008985,Nedbank,savings,standard,3,standard_savings
ACC0099771,IND24009344,Standard Bank,savings,standard,3,standard_savings
ACC0099772,IND24010434,Standard Bank,savings,standard,6,standard_savings
ACC0099773,IND24005425,Absa,easy,basic,6,basic_easy
ACC0099774,IND24009468,Capitec,easy,basic,3,basic_easy
ACC0099775,IND24009569,Nedbank,easy,basic,3,basic_easy
ACC0099776,IND24001869,First National Bank,savings,basic,6,basic_savings
ACC0099777,IND24010180,Capitec,savings,standard,6,standard_savings
ACC0099778,IND24012958,First National Bank,savings,standard,3,standard_savings
ACC0099779,IND24013614,Nedbank,savings,standard,6,standard_savings
ACC0099780,IND24011400,Nedbank,current,standard,6,standard_current
ACC0099781,IND24008227,Absa,savings,standard,3,standard_savings
ACC0099782,IND24013870,Absa,easy,basic,3,basic_easy
ACC0099784,IND24013660,Absa,savings,standard,3,standard_savings
ACC0099785,IND24005460,Nedbank,savings,basic,3,basic_savings
ACC0099786,IND24000238,First National Bank,easy,basic,6,basic_easy
ACC0099788,IND24000291,Standard Bank,cheque,standard,3,standard_cheque
ACC0099789,IND24000291,African Bank,joint,standard,3,standard_joint
ACC0099790,IND24005793,Absa,cheque,standard,6,standard_cheque
ACC0099792,IND24010079,Nedbank,savings,basic,3,basic_savings
ACC0099793,IND24011603,Standard Bank,savings,basic,6,basic_savings
ACC0099795,IND24012926,First National Bank,easy,basic,6,basic_easy
ACC0099796,IND24002269,Standard Bank,cheque,standard,6,standard_cheque
ACC0099797,IND24000914,Capitec,easy,basic,6,basic_easy
ACC0099798,IND24005076,Absa,savings,basic,3,basic_savings
ACC0099799,IND24011203,Standard Bank,savings,standard,3,standard_savings
ACC0099800,IND24014498,Discovery Bank,savings,basic,3,basic_savings
ACC0099801,IND24007235,First National Bank,current,standard,6,standard_current
ACC0099802,IND24009077,First National Bank,savings,basic,6,basic_savings
ACC0099803,IND24012746,Standard Bank,savings,basic,3,basic_savings
ACC0099804,IND24002290,Absa,current,standard,3,standard_current
ACC0099805,IND24002290,Standard Bank,gold,premium,3,premium_gold
ACC0099806,IND24002290,Standard Bank,premium,premium,3,premium_premium
ACC0099807,IND24009313,Absa,savings,basic,6,basic_savings
ACC0099808,IND24013969,Absa,easy,basic,6,basic_easy
ACC0099809,IND24004179,First National Bank,current,standard,6,standard_current
ACC0099810,IND24010185,Investec,easy,basic,6,basic_easy
ACC0099811,IND24006276,Capitec,savings,standard,3,standard_savings
ACC0099812,IND24009129,Capitec,easy,basic,6,basic_easy
ACC0099813,IND24000980,First National Bank,savings,standard,6,standard_savings
ACC0099814,IND24000980,Capitec,savings,standard,6,standard_savings
ACC0099815,IND24009181,Absa,easy,basic,6,basic_easy
ACC0099816,IND24002225,Absa,easy,basic,6,basic_easy
ACC0099817,IND24010446,TymeBank,easy,basic,6,basic_easy
ACC0099818,IND24011796,African Bank,cheque,standard,6,standard_cheque
ACC0099819,IND24009448,Standard Bank,savings,standard,3,standard_savings
ACC0099820,IND24009448,Absa,savings,standard,3,standard_savings
ACC0099821,IND24006623,Absa,cheque,standard,3,standard_cheque
ACC0099822,IND24008334,First National Bank,savings,standard,6,standard_savings
ACC0099823,IND24013067,Standard Bank,easy,basic,6,basic_easy
ACC0099824,IND24014506,First National Bank,savings,basic,3,basic_savings
ACC0099825,IND24001417,Investec,easy,basic,3,basic_easy
ACC0099826,IND24002474,Standard Bank,current,standard,6,standard_current
ACC0099827,IND24008178,Standard Bank,easy,basic,6,basic_easy
ACC0099828,IND24011172,Absa,easy,basic,6,basic_easy
ACC0099829,IND24007593,First National Bank,savings,standard,3,standard_savings
ACC0099830,IND24011588,African Bank,cheque,standard,3,standard_cheque
ACC0099831,IND24007456,First National Bank,savings,basic,3,basic_savings
ACC0099832,IND24005822,Standard Bank,easy,basic,3,basic_easy
ACC0099833,IND24003556,Absa,savings,basic,6,basic_savings
ACC0099834,IND24005446,Capitec,cheque,standard,6,standard_cheque
ACC0099835,IND24009702,Capitec,current,standard,6,standard_current
ACC0099836,IND24009702,Absa,current,standard,6,standard_current
ACC0099837,IND24013566,Nedbank,current,standard,3,standard_current
ACC0099838,IND24013566,Standard Bank,current,standard,3,standard_current
ACC0099839,IND24004688,Capitec,easy,basic,3,basic_easy
ACC0099840,IND24012963,First National Bank,savings,basic,6,basic_savings
ACC0099841,IND24014515,First National Bank,easy,basic,3,basic_easy
ACC0099842,IND24011892,Capitec,easy,basic,6,basic_easy
ACC0099843,IND24003064,Investec,easy,basic,3,basic_easy
ACC0099844,IND24011942,Nedbank,savings,standard,6,standard_savings
ACC0099845,IND24006522,Nedbank,easy,basic,6,basic_easy
ACC0099846,IND24014319,African Bank,easy,basic,6,basic_easy
ACC0099847,IND24000989,Absa,easy,basic,3,basic_easy
ACC0099848,IND24007072,TymeBank,easy,basic,6,basic_easy
ACC0099849,IND24013227,First National Bank,easy,basic,3,basic_easy
ACC0099850,IND24007552,First National Bank,easy,basic,3,basic_easy
ACC0099851,IND24013910,First National Bank,easy,basic,6,basic_easy
ACC0099852,IND24014469,Absa,easy,basic,3,basic_easy
ACC0099853,IND24008691,Standard Bank,savings,standard,3,standard_savings
ACC0099854,IND24001584,Nedbank,easy,basic,6,basic_easy
ACC0099855,IND24013463,Capitec,savings,basic,6,basic_savings
ACC0099856,IND24010190,Standard Bank,easy,basic,6,basic_easy
ACC0099857,IND24007003,Capitec,easy,basic,6,basic_easy
ACC0099858,IND24005036,Capitec,easy,basic,3,basic_easy
ACC0099859,IND24007519,Absa,cheque,standard,3,standard_cheque
ACC0099861,IND24000334,Capitec,easy,basic,6,basic_easy
ACC0099862,IND24001824,First National Bank,savings,standard,3,standard_savings
ACC0099864,IND24003854,First National Bank,savings,standard,6,standard_savings
ACC0099865,IND24002597,First National Bank,easy,basic,6,basic_easy
ACC0099867,IND24013746,Standard Bank,easy,basic,3,basic_easy
ACC0099868,IND24001727,Absa,savings,basic,3,basic_savings
ACC0099869,IND24001207,Investec,premium,premium,3,premium_premium
ACC0099870,IND24007579,Nedbank,easy,basic,6,basic_easy
ACC0099871,IND24010301,Capitec,aspire,standard,3,standard_aspire
ACC0099872,IND24000372,Standard Bank,cheque,standard,6,standard_cheque
ACC0099873,IND24001590,Capitec,easy,basic,6,basic_easy
ACC0099874,IND24006966,Nedbank,current,standard,6,standard_current
ACC0099875,IND24011131,First National Bank,easy,basic,6,basic_easy
ACC0099876,IND24000040,Standard Bank,current,standard,6,standard_current
ACC0099877,IND24011599,Capitec,savings,standard,3,standard_savings
ACC0099878,IND24009287,First National Bank,easy,basic,3,basic_easy
ACC0099879,IND24003574,Capitec,current,standard,3,standard_current
ACC0099880,IND24011152,Capitec,savings,basic,3,basic_savings
ACC0099881,IND24012386,First National Bank,savings,standard,6,standard_savings
ACC0099882,IND24005013,First National Bank,savings,basic,6,basic_savings
ACC0099883,IND24005013,Absa,joint,basic,6,basic_joint
ACC0099884,IND24002534,Nedbank,easy,basic,6,basic_easy
ACC0099885,IND24002612,First National Bank,savings,basic,3,basic_savings
ACC0099886,IND24000974,Capitec,savings,basic,3,basic_savings
ACC0099887,IND24014558,Capitec,easy,basic,3,basic_easy
ACC0099889,IND24000739,Discovery Bank,cheque,standard,6,standard_cheque
ACC0099890,IND24002034,Absa,savings,basic,6,basic_savings
ACC0099891,IND24008982,First National Bank,current,standard,6,standard_current
ACC0099893,IND24011218,Nedbank,savings,basic,6,basic_savings
