source_year,source_month,source_period,original_customer_id,new_customer_id,customer_type,identity_hash,source_file
2020,5,2020-05,IND20001565,IND2005001565,Individual,0ed6c26b95982abe80fe1fc0480ca5409795a2f264a0fc7fa4777a9d90834ffb,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001619,IND2005001619,Individual,9250dc34673336c3806797de30d5c6c8cf18f0f0481ddbaecc893ed2e5d65c2c,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001635,IND2005001635,Individual,b9f105c36973e7238edebe1911bc9d82bbf4c693c7f03a8d9012671632281e7c,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001637,IND2005001637,Individual,7c9b20e04abd71d107ed816dce468f277ac533ecb15d27d83462294d2c490387,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001646,IND2005001646,Individual,5bba31f3cb82d81be0cc2fea6e7ef5561a48d5dae0b8040c59eefdff1a1c8b8f,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001647,IND2005001647,Individual,83d7ba5d22d8deefd72b873c9f475c2b1a87c165099464c1224cb410ab4ee6d7,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001652,IND2005001652,Individual,159712e21da0549844ffa3d682c13fc50b393b932e223c87bfe3ed6be2013d1b,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001662,IND2005001662,Individual,4455196ce09c1f3a2559b1e9a0b9b4a74d386f8f2a938557a1763329e3f0749b,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001663,IND2005001663,Individual,905c9e5ac18e4e76cb2b45948a749b952821407f99d363abc91b9453f8737cea,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001683,IND2005001683,Individual,a384eaa620eab3c9ebe2f78e9ddc44bf14ac5ae83c16cd6fca345ebea20b81a2,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001690,IND2005001690,Individual,76f70a89702234550f363f26931217642177e39278cd6499959c11e82ed05411,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001691,IND2005001691,Individual,bebf0bf3fe7979e3433bdc55b2d3759fa7c719551796b292b4de464f4c295bac,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001696,IND2005001696,Individual,5d9c6978a1a0e1f1ba87615a76e1735dcf10ad24544ad7ce6f1eca630b7fd2d9,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001719,IND2005001719,Individual,41895e736c6a11cdeb0b8725d6f0a410ebe8245e80b194ed97cdb76a49364661,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001734,IND2005001734,Individual,1bfd7665582ef4cbc88854066e1260dd3d1069a32b07650079b122462ba5d6c3,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001767,IND2005001767,Individual,1915af7b72da9534e9b563b94353a9b90b9b7303935dbb6b26fae42bed15efbc,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001796,IND2005001796,Individual,32e29a83e301817e9ae93b1d0b4f8498d1084f4da0ef6d65d2ecdbeaf85f188e,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001804,IND2005001804,Individual,e7f7c07d7e40d20042bf3d1052e5dcc0c7a057182096053ebfec65360dbee133,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001807,IND2005001807,Individual,e7bbe9c8a57716631dcc5220c9ba992c7cef7f9acef3c4529c38214a9a945fa6,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001823,IND2005001823,Individual,14ffda3965b6054c5a9fbd4eca1387c8c0c254b3ab845187a6edd5abacf28e15,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001840,IND2005001840,Individual,b539f3fbd27ee8423837d16cf266914613661f933d89be32301217b8582e8686,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001842,IND2005001842,Individual,ed9d0dfb499617b576c294b6e19085571c4b5a6a3fd921cc4e0c6665e221e578,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001843,IND2005001843,Individual,8aa07dee4a8125960136461d16fe0c2f84e138e80591543bbb9059214016b74d,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001846,IND2005001846,Individual,04a668c1c8e0fc44b2cffd7f95509fb09cb50dd1cef2b2b2fba0eaf5326f8919,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001848,IND2005001848,Individual,ba8d18c148d683f4d064570afa80da55e8be5dafd1189abfea5f2653a6dfb4e2,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001857,IND2005001857,Individual,194cdeae7efa0b46d547d1c357fe8c7ca74114808bb557fed3d953145323fcb2,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001870,IND2005001870,Individual,f5a6299f301934cd7217a303a6b61f1479217578e18d345f8ee47358a1ac7a05,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001908,IND2005001908,Individual,e332effea4357cfcfe0ec805239ce93f87d371e3055eee9cc389012b1b13ceff,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001938,IND2005001938,Individual,cdba499e1dfde93edef0931a54a3dc3a9cc2aa3a4331a7707c37c6122ed87712,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001954,IND2005001954,Individual,d341478add32310c90ce694c1a07dcb28c87c5012e81ac6f8d6d7cdb206dcc67,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001965,IND2005001965,Individual,f3fe9eb277de11a8ee3eacd0856a76d478e7ed69f8d680ec97e0cef9f055ff58,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001966,IND2005001966,Individual,75bf5a33221110cf25f661c83598bcb350af4eda488dab5fd5bd094422f57e68,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001968,IND2005001968,Individual,42653f0267c0ac61ae1600f4ea212a240019e27af054524d1c295e3bf9732ea5,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20001991,IND2005001991,Individual,15373c29994a79d6b1598a3467f8460398f67c0625cbf47910f748f2781db972,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002009,IND2005002009,Individual,7f287eec2ae7382da124e47c2b4706c0aaa3b2d03346c49aeb7094b19c61aed6,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002027,IND2005002027,Individual,8c9d8063d6a894c76649e2daa86f80693114e56b4910f7e6b0130bbc2f6fea44,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002063,IND2005002063,Individual,a8ad6fbad359a7d624e79ae7b3432ec836f66d587cb982349fc7ad6a95d2317c,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002064,IND2005002064,Individual,0a9a014a1f9b4e26ff14dd23d536e0c8382e41dfee6bc22d2bb6dc7dd0d2e7ad,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002067,IND2005002067,Individual,b0d8052a24da1616f87e227910e2d0e0814265e6625ffa2ec7baf80ae5750b85,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002072,IND2005002072,Individual,11f33a9432fc6beaf339fb3519c1d1d47726c9526c13441c83e7e1e90d64223c,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002100,IND2005002100,Individual,fd061f77107e68b525a3c3325341c5f295c5642cf483f99b4808dabf9705e932,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002113,IND2005002113,Individual,ae3aefef71d5802494ed2dfab998cfff0ac5161e9ecb33c3d90b442004202c1b,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002122,IND2005002122,Individual,afdb5c5023301e053bff4c231d2902dab4b8ce365243694bc946f07bc10aeb0e,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002143,IND2005002143,Individual,707fccc292e499520fc69c3889e48b82751648b97f19d6ca4667bff63826b536,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002179,IND2005002179,Individual,7c58e6197f244317c13ce5cac6a66f959bb37aca112cb70e79228d8e07efbe24,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002186,IND2005002186,Individual,1bae6fffda081cba5cba4fcaa4d7a388ec6afda2e2d316dbd5c2ffd53c5fe1f0,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002210,IND2005002210,Individual,73345b0d0e85c1e86c278ea0a955af6cd65c22bbcd93460e868439a442af9398,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002217,IND2005002217,Individual,4a81ace780e270d99ab255a1ad8a82c7c2876faa2e600758988f8d23b0c97052,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002232,IND2005002232,Individual,70a9c766e5bb6cad95a51fbddc3ea6086fd8aff57db53c98ac8512066839832f,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002235,IND2005002235,Individual,24c22a8919fe81bf0c7d1ee8087db9a2bf119e67437118ed2438a93003274c71,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002240,IND2005002240,Individual,8de71ad2a7208afdfbcd04c6b070aecaee40a06bb2b9570461c766c14938e865,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002250,IND2005002250,Individual,cce9bc31f940f17d76c259472e3329a4da925b5e00870a3c75048ea12cf0e2cf,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002275,IND2005002275,Individual,efeb1fa95cfa6b6c1a5fe42a36e5ec480624eafc2c56a653f1bb25cbbf2457d7,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002303,IND2005002303,Individual,96b4f4bc5cc42fc7c742b2a56520e3e7c42d09e09737fddc9725b8be821774c2,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002305,IND2005002305,Individual,e6c6da71621cbbe0a0f82fc48027dcb2e9aac690408e0e71d31855f6c190879b,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002344,IND2005002344,Individual,380c8fdb7b92edd8ef5f6f64a74ce5506e0cfce54e0901157b9b82037f45fa9d,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002383,IND2005002383,Individual,3af2cc4487934b6032cecf3615811ea4416bd9c0912b121e54bd09172b2e1be4,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002447,IND2005002447,Individual,b92e7f37854109966fdbcb394a71956d650af73777d4bf4005fb67f86794c614,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002464,IND2005002464,Individual,f43eb7b2120da83ed9ecf7174b6c111eda03b89950f7fbce6d0314965e1257c2,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002474,IND2005002474,Individual,da7cadee425b4dafd6ca47cc5b929be934754a525b87c2585890142dd5c55646,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002490,IND2005002490,Individual,16607adaeb9e3e2fe2e9693668e7b39b8a04cdf31f7135f27f3995355c46c2f0,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002497,IND2005002497,Individual,104e847ef2cada52a1102003942fd0bd90d1ce78b5972263be05439bd4519b35,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002501,IND2005002501,Individual,75d3714bb56203b96a13a7f956c2a800cdc8b357830400b18e19af958d63f21f,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002529,IND2005002529,Individual,d688670947b8421d1db867156d5ae7e067253588220eb80bdc28467918758447,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002552,IND2005002552,Individual,562934ad8f91f7e7bf52c7d69e0fdf6f4eea183fe8c313e640e43132822cd66e,banking_data/2020/05/customers_2020_05.parquet
2020,5,2020-05,IND20002553,IND2005002553,Individual,bc108bd988f20601e97367a833f593e6801e3b4825949d21704c2600796a48c9,banking_data/2020/05/customers_2020_05.parquet
2020,6,2020-06,COM20000026,COM2006000026,Company,d78000942b51009351069b5e321b0f79e8773f614c6222adc8b336d12d4d04b9,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,COM20000031,COM2006000031,Company,3ef79b4b6ccd15569bcd5f9609d0f79dfd90ffba3747fd10926ac2d1772324fd,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,COM20000035,COM2006000035,Company,4657aad8c054a86255266cb1469ca143e741a00de577fb80d5aa5e608af2a508,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,COM20000045,COM2006000045,Company,52e8f03b38ac458455eb4c8b40bc09e2949de549c4fef0fcb7cdbfbf7379b98b,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,COM20000049,COM2006000049,Organization,423e259ce680dc1c32e8af9e97cce0845154f78cefb1bd1b11705ba8d1d0d0ce,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,COM20000050,COM2006000050,Company,c9245c019deee36b9fc460811e4a23f3dad3f08ab7cd115bda94d66578a748dc,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000055,IND2006000055,Individual,7483f733d4772d00a1f3df0d95a9b212cccb5385e4e4a86ca14f331705b818d4,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000082,IND2006000082,Individual,386a3cffb0166dc153a9c80943f0e214f08a7b3e2832dba87a43dd692695c0f7,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000096,IND2006000096,Individual,ec4f2a30f3f53ed9f917153a753ded4f1366bf0927152e22c32ca187db16347e,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000099,IND2006000099,Individual,5c3f81bed0edac4d897b9370155b940f007ee2fff7dda73b8a260abfeb258c47,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000111,IND2006000111,Individual,f02be293dc346eca473c73fd610b7328e91cf00085312fbadf6cb7eef70c8dd3,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000114,IND2006000114,Individual,0237f2e00a33c547799f734205fe833b11f30a611fe81017fd0c4993ea155803,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000120,IND2006000120,Individual,d98c0286abede8287bad946816cc1e807cef23f9e5ec50e467df267c5770ee4b,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000166,IND2006000166,Individual,cb1c5c5d6cf815bef7654fdb9864ca6e1dbafe7dcb716a0df3f6fe5492776332,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000169,IND2006000169,Individual,8e7fa12f0ca8f5629446602acea8c15084d610ea1fdad37c6e1d8d66fc16c771,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000178,IND2006000178,Individual,3b16795940b7329786d5a0db3900dc4bb9f970417970d3ac8960fcaed5760e27,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000214,IND2006000214,Individual,ebeb5a5417502940dc12d55c233bcd61e125283ef9d73f262ece1406cb20c5f6,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000222,IND2006000222,Individual,daa7ba0c8f61fc6719ed8e0b56679320c44cb3eba78f5e5d1446697d564f633d,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000240,IND2006000240,Individual,4169fb5ed9b5f5fe53dccd2bdcf6bbb37b6a92dd9e4d757f6ddab29ee2645401,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000267,IND2006000267,Individual,b5b1674cbdb93bb4ac38f2b3f2fe425f5373a4c6bdbe4ceeb806828c87ca22ed,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000310,IND2006000310,Individual,7c392726fefc6ef3433e469702b55d91027ca80a7edc5eb396e3b9a405cf66ff,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000318,IND2006000318,Individual,d802b25ccc89a8e5d8bb19c57b201927f346feee8d7ff3e72bec954254702b2b,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000335,IND2006000335,Individual,f46963e86021c521a4eb8f851afb36aa2644d495d2eb7c55566a4bf897f6db3c,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000374,IND2006000374,Individual,9791a363a8579133bab50e12af5db6aa9cfe4390db56e7cd26d95604edc9f025,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000376,IND2006000376,Individual,8e3ba11e3ac5d34a1cea3f058e0d73218a7efd2a400ced8243c32e1526445298,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000398,IND2006000398,Individual,39b5ea74f758838830eacedd8896a0107e8a1a7436258a263a4139368350a703,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000433,IND2006000433,Individual,906fe1c7a608fd407e2ce70524b6e298f23fae5e1fe0da0b7b99a22e90cde847,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000467,IND2006000467,Individual,bba2ec7298091847490dca9d1f5eba5186f8ae1d1af527687541a8a6724d602d,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000483,IND2006000483,Individual,b56c40e794f35ed89a525db68747dea0e035e62b6d5ad24d52539fa509ea1515,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000529,IND2006000529,Individual,4e02a3a20666232e59a4b1d8f6f5c69e44f3b299983b197666932f87650c0921,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000542,IND2006000542,Individual,817e06ca7d9aa91a226fc2732a201fdbee8247b04a1f96fe9e03e30842fce057,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000555,IND2006000555,Individual,d4a21c9e89226f7ff6b0bd3a5a075a44a87a1de8cb9dbd6e0da95e6ffe3e4b32,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000581,IND2006000581,Individual,c9760adb8fe44b868d2e268233c12e9f52a09e6e9286236603af54928c319be9,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000613,IND2006000613,Individual,f2451637e4197ef48510624a326418d8c92be82d1601d4b861d7ca191227635f,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000627,IND2006000627,Individual,7fd6405dcd199b10db67d0eda46fef927601828495b0c8bbb6ae3810ad4439a8,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000631,IND2006000631,Individual,08d063d47c91e8bd6f3b83b1b31537f9e9f81af671158eedd948a7464aafbfb8,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000660,IND2006000660,Individual,17ad6d54d10b133727440b5da502360de608ea0f869277b86603e896bc17de81,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000662,IND2006000662,Individual,21ef49644e69ad7409f541d3500a8fbfc5fa748b1e70f7454b4e5cde54ce155e,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000685,IND2006000685,Individual,2768fb74cb2c821f40d20e7b8c4b76ef5ceff1991547f345ed9c7179f28827d5,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000694,IND2006000694,Individual,6f3cee70694cbc0ba29c0d28f50bf3306c635d2abbd8ba8328a0b4d41fb989a4,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000725,IND2006000725,Individual,dfadfeb0cb7ca3104d45c0e4af6569cf0f7dba1c6db4eeae28b5da15af0922be,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000756,IND2006000756,Individual,ff66d08acfe608189fefcae49c5c44ac930f828c155d9833ee2ab12dc2272dea,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000762,IND2006000762,Individual,83ab6a8adbc72d0a7696dabefc262e323b69c5116f2e4c1b7f404456509aca8f,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000764,IND2006000764,Individual,be5dbfac4294cbe0de62ab460e4719b5e850f836bbd2cfbc3e50aab88d9dabeb,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000770,IND2006000770,Individual,50647ed4f580452874d9e0109f17bdab1ecc8b1f36ffccfa76f57636de63412f,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000782,IND2006000782,Individual,8cb8741ef532b78eae06e7aa9cc3e42361adc6177ec0768a979478c2c2cd2ee7,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000798,IND2006000798,Individual,6aa7f614abda110cc605f6e2783533582a8768144f8512cf4fe2d28bfe5e6346,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000817,IND2006000817,Individual,e8e8a9120441c40a01c4147c635fe1129060b86f53906169ad5910185c2e51d3,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000836,IND2006000836,Individual,fc352600593c6c363fa6542d81cf15a1f09385e3270dcf93b2114b8ac1591775,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000860,IND2006000860,Individual,1501b7da6262b2cffa7e38f34f3f57129173684f822d2965e8d2bef2270f6cfa,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000864,IND2006000864,Individual,370b6ca4109dd4695b89042f33021a896977df3a27bcc5bcd8e6e4655ec4c391,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000915,IND2006000915,Individual,19b278006caec96ce87051c00877936f9fec2421d8f79616b866416346096482,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000928,IND2006000928,Individual,9ca044e9bc300d33ced2d99cba1acb02e4e6d4da55e51f755ef6caf9431b7f5a,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000951,IND2006000951,Individual,44ad80a6ce267c79d353c92cbbc562ae92d28dd19a1e6b40a38ea90535742934,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000952,IND2006000952,Individual,4d53f630d15fa5668a67b32bc664c99afbe679e1964a082f50ebd7d920ead400,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20000960,IND2006000960,Individual,a102a90698882e7b7f5a2082cabc1bd54ccc84d3e52cb5a51385945e24372c5c,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001006,IND2006001006,Individual,ea65d95619029f5fa0313a447ef8cd787b3e1f70e6466c4700d9a6d435ba27c0,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001020,IND2006001020,Individual,1ddf8ab5d71b664ae7f79b22db157b968904806624d6d5b58c6cf1cf5559eb0a,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001024,IND2006001024,Individual,06860612bf761174a830223203b1b9da66ec9909e60bb5861a857b457ab390cb,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001025,IND2006001025,Individual,b68b2eeb4beb73464918274c8e54cd3d5d4b8c0cbf9c1ce4f8346d23fe9987e6,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001033,IND2006001033,Individual,5c2dea915d3e9a1cf710059f458e17560b8acdee53f72e1a91c966b80c5192f3,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001040,IND2006001040,Individual,c10663c94884b663421c77a05fc9db25fd650aa99a0a33a90a5456aff6f2f1fc,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001050,IND2006001050,Individual,1b1d199ce2ac42d00bad37262a6bf9a52470604834838dc926d24df07a7c6deb,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001066,IND2006001066,Individual,53affc02a4c5758a40ed5d1e31bd31cbe0249f19463da490bd14db4b5a3067b7,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001067,IND2006001067,Individual,f5c2ee45506b0b9c992e4b435a69b25e4309ed588fad2b18cbf434bd8be57bfe,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001093,IND2006001093,Individual,e8fc795622dc286f8769d28644720bd54714246b29317decf63cf418643c8159,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001114,IND2006001114,Individual,e92c14487e9e2281e3d2a7495bd5a1e4ae96b4b704594b3cf31f6515ade528c2,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001135,IND2006001135,Individual,bd1f9f2cc3c4a72746b1bef6a0da831950a56bb659632242d55b503de4f98751,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001160,IND2006001160,Individual,894985fde74e6043b2b18857326106cc9fa02443443dcdd73561a000f33ec02d,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001183,IND2006001183,Individual,c61333fa42229eb2ac7bfe93d873d62da92dbfc3a628142d2d2c3b3445960d3f,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001188,IND2006001188,Individual,591d030e8f2a513a893dac6460614d921a05d546a395eee1bc06ed43dcaab937,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001205,IND2006001205,Individual,94cf61a0ac482612ac2837bfcb9d3fa5154b6cb66bfed1e21bd2dedbfc12d671,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001221,IND2006001221,Individual,c034b007fd8ea54eb65da5c34cf658254b31af2e357060ee3e6dff34a8661cc0,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001222,IND2006001222,Individual,ae51b76a2df1851324b8a318f81533eef9094a5106f8a893d31f621d52b14110,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001228,IND2006001228,Individual,f75650208be2eb21a49143cf5d464a5b184f2f689cb7cf50cecbb43b04681de6,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001248,IND2006001248,Individual,9644506d92a9386f7740bde612f5d7b3545a902874185f7c0eee3c6b1bce8c58,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001251,IND2006001251,Individual,fcadb74967834d1b3a86c33fc73dcd507412a943ee7931f834d8b29421368212,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001256,IND2006001256,Individual,2aba7e5b4e02642eab7dcaaedfc65dad1ff9a82338bdbfa6ca11df35d1b8e65c,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001265,IND2006001265,Individual,06aac50a4aa7fec50f856a15f58e44d8ca723f7f310df73eacf2a6e122a423ca,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001277,IND2006001277,Individual,df080266aeab47a6ad49a2490c8ae893800ca78ba10a311fc34ca14de4c569b6,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001308,IND2006001308,Individual,5d5485d77eba0c7a2bb2021b51236c831e57bfa50b054409f589a61671306b6f,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001328,IND2006001328,Individual,f5f014585a398b95b3bc58eae72fd5fd7fc09db11242c98321038e718643cfea,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001360,IND2006001360,Individual,8338433a2b846a194755cfbf6c55573862a58df2cff298c8da1faf01383963cd,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001368,IND2006001368,Individual,7fbe6665faa07ae9c464f4611a23cfacef0521c39ed7e08b29237767edbbc4ef,banking_data/2020/06/customers_2020_06.parquet
2020,6,2020-06,IND20001374,IND2006001374,Individual,a4a8a9dd05daa0ded82c8de503527868392f8d7ec2b34e6343a38991613444cf,banking_data/2020/06/customers_2020_06.parquet
