account_id,customer_id,bank_name,account_type,account_tier,statement_timeframe_months,analysis_segment
ACC0078760,IND23005143,First National Bank,savings,basic,3,basic_savings
ACC0078761,IND23004757,Standard Bank,easy,basic,6,basic_easy
ACC0078762,IND23011716,Absa,easy,basic,6,basic_easy
ACC0078763,IND23004041,Absa,easy,basic,6,basic_easy
ACC0078764,IND23011707,Standard Bank,easy,basic,3,basic_easy
ACC0078765,IND23012135,Absa,cheque,standard,3,standard_cheque
ACC0078766,IND23011569,Nedbank,easy,basic,3,basic_easy
ACC0078767,IND23007338,Absa,savings,basic,3,basic_savings
ACC0078768,IND23007008,Standard Bank,easy,basic,3,basic_easy
ACC0078769,IND23013265,Capitec,easy,basic,6,basic_easy
ACC0078770,IND23013226,Nedbank,easy,basic,3,basic_easy
ACC0078771,IND23001027,Capitec,easy,basic,3,basic_easy
ACC0078772,IND23014585,Nedbank,easy,basic,3,basic_easy
ACC0078774,IND23014644,First National Bank,easy,basic,3,basic_easy
ACC0078775,IND23010791,Nedbank,savings,standard,6,standard_savings
ACC0078776,IND23004214,Capitec,current,standard,3,standard_current
ACC0078777,IND23010173,TymeBank,easy,basic,3,basic_easy
ACC0078778,IND23010173,Nedbank,joint,basic,3,basic_joint
ACC0078779,IND23002870,TymeBank,cheque,standard,3,standard_cheque
ACC0078780,IND23002870,Standard Bank,savings,standard,3,standard_savings
ACC0078781,IND23003356,Investec,easy,basic,3,basic_easy
ACC0078782,IND23003356,Absa,joint,basic,6,basic_joint
ACC0078783,IND23004925,First National Bank,savings,basic,6,basic_savings
ACC0078784,IND23011991,Nedbank,savings,basic,3,basic_savings
ACC0078785,IND23009444,Nedbank,easy,basic,3,basic_easy
ACC0078786,IND23006057,Standard Bank,easy,basic,3,basic_easy
ACC0078787,IND23004798,Discovery Bank,savings,basic,6,basic_savings
ACC0078788,IND23001482,Capitec,savings,basic,6,basic_savings
ACC0078789,IND23005875,First National Bank,easy,basic,3,basic_easy
ACC0078790,IND23013842,Capitec,savings,basic,3,basic_savings
ACC0078791,IND23014142,First National Bank,easy,basic,3,basic_easy
ACC0078792,IND23013424,Standard Bank,gold,premium,6,premium_gold
ACC0078793,IND23011063,Capitec,savings,basic,3,basic_savings
ACC0078794,IND23006727,Standard Bank,easy,basic,3,basic_easy
ACC0078795,IND23008081,Capitec,current,standard,6,standard_current
ACC0078796,IND23005146,Capitec,savings,standard,3,standard_savings
ACC0078797,IND23000718,Capitec,easy,basic,6,basic_easy
ACC0078798,IND23014776,Capitec,savings,basic,6,basic_savings
ACC0078799,IND23014319,First National Bank,easy,basic,3,basic_easy
ACC0078800,IND23000159,First National Bank,cheque,standard,3,standard_cheque
ACC0078801,IND23011843,First National Bank,cheque,standard,3,standard_cheque
ACC0078802,IND23004837,Standard Bank,easy,basic,6,basic_easy
ACC0078803,IND23007154,Standard Bank,savings,basic,6,basic_savings
ACC0078804,IND23002596,Standard Bank,easy,basic,3,basic_easy
ACC0078805,IND23013994,African Bank,savings,standard,6,standard_savings
ACC0078806,IND23010564,Absa,savings,standard,6,standard_savings
ACC0078807,IND23004790,Nedbank,current,standard,6,standard_current
ACC0078808,IND23002997,Nedbank,easy,basic,6,basic_easy
ACC0078809,IND23014092,First National Bank,current,standard,6,standard_current
ACC0078810,IND23003026,African Bank,current,standard,6,standard_current
ACC0078811,IND23013320,Nedbank,cheque,standard,6,standard_cheque
ACC0078812,IND23013725,Absa,easy,basic,3,basic_easy
ACC0078813,IND23014608,Absa,savings,basic,3,basic_savings
ACC0078814,IND23014721,Nedbank,easy,basic,6,basic_easy
ACC0078815,IND23001194,Standard Bank,easy,basic,3,basic_easy
ACC0078816,IND23006273,Absa,easy,basic,3,basic_easy
ACC0078817,IND23006333,Capitec,savings,standard,3,standard_savings
ACC0078818,IND23003377,Absa,current,standard,3,standard_current
ACC0078819,IND23003327,Capitec,easy,basic,3,basic_easy
ACC0078820,IND23008816,First National Bank,current,standard,6,standard_current
ACC0078821,IND23009054,Standard Bank,savings,basic,6,basic_savings
ACC0078822,IND23007571,Nedbank,savings,standard,3,standard_savings
ACC0078823,IND23002640,Standard Bank,savings,basic,6,basic_savings
ACC0078824,IND23011484,Capitec,savings,basic,3,basic_savings
ACC0078825,IND23011123,First National Bank,easy,basic,3,basic_easy
ACC0078826,IND23006340,Nedbank,easy,basic,6,basic_easy
ACC0078827,IND23008820,Standard Bank,savings,standard,6,standard_savings
ACC0078828,IND23004968,Absa,savings,basic,6,basic_savings
ACC0078829,IND23000858,Standard Bank,easy,basic,3,basic_easy
ACC0078830,IND23012079,First National Bank,savings,standard,3,standard_savings
ACC0078831,IND23012079,Nedbank,savings,standard,3,standard_savings
ACC0078832,IND23011852,Standard Bank,savings,standard,3,standard_savings
ACC0078833,IND23010452,Absa,easy,basic,6,basic_easy
ACC0078834,IND23007231,Standard Bank,current,standard,6,standard_current
ACC0078835,IND23006656,African Bank,savings,basic,3,basic_savings
ACC0078836,IND23004175,Capitec,easy,basic,3,basic_easy
ACC0078837,IND23007339,Absa,easy,basic,3,basic_easy
ACC0078838,IND23013058,Discovery Bank,current,standard,3,standard_current
ACC0078839,IND23013058,Standard Bank,current,standard,6,standard_current
ACC0078841,IND23013964,First National Bank,savings,basic,3,basic_savings
ACC0078842,IND23011275,Standard Bank,easy,basic,6,basic_easy
ACC0078843,IND23001340,Capitec,easy,basic,6,basic_easy
ACC0078845,IND23004187,Capitec,savings,basic,6,basic_savings
ACC0078846,IND23002140,Discovery Bank,easy,basic,6,basic_easy
ACC0078847,IND23004981,Nedbank,gold,premium,3,premium_gold
ACC0078848,IND23012895,Absa,easy,basic,3,basic_easy
ACC0078849,IND23006187,Absa,easy,basic,6,basic_easy
ACC0078850,IND23008986,Absa,easy,basic,3,basic_easy
ACC0078851,IND23009116,Absa,easy,basic,6,basic_easy
ACC0078852,IND23013495,Nedbank,easy,basic,6,basic_easy
ACC0078853,IND23008549,Nedbank,easy,basic,3,basic_easy
ACC0078854,IND23003780,Absa,current,standard,3,standard_current
ACC0078855,IND23003780,First National Bank,current,standard,3,standard_current
ACC0078856,IND23008716,Nedbank,savings,standard,3,standard_savings
ACC0078857,IND23008716,First National Bank,joint,standard,6,standard_joint
ACC0078858,IND23003623,Standard Bank,savings,standard,6,standard_savings
ACC0078859,IND23011613,Absa,current,standard,6,standard_current
ACC0078860,IND23001417,Absa,savings,basic,3,basic_savings
ACC0078861,IND23008770,First National Bank,savings,standard,3,standard_savings
ACC0078862,IND23014023,Nedbank,cheque,standard,6,standard_cheque
ACC0078863,IND23011767,Standard Bank,savings,basic,3,basic_savings
ACC0078864,IND23006417,Absa,savings,standard,6,standard_savings
ACC0078865,IND23006417,Capitec,joint,standard,3,standard_joint
ACC0078866,IND23004921,Absa,current,standard,6,standard_current
ACC0078867,IND23012466,First National Bank,easy,basic,6,basic_easy
ACC0078868,IND23014643,Nedbank,easy,basic,3,basic_easy
ACC0078869,IND23005602,Standard Bank,current,standard,6,standard_current
ACC0078870,IND23001895,First National Bank,savings,standard,6,standard_savings
ACC0078871,IND23006850,Nedbank,easy,basic,6,basic_easy
ACC0078872,IND23001556,Absa,savings,basic,3,basic_savings
ACC0078873,IND23002494,First National Bank,easy,basic,6,basic_easy
ACC0078874,IND23011110,First National Bank,easy,basic,6,basic_easy
ACC0078875,IND23010836,Nedbank,cheque,standard,3,standard_cheque
ACC0078876,IND23001350,Standard Bank,premium,premium,3,premium_premium
ACC0078877,IND23001350,Nedbank,platinum,premium,3,premium_platinum
ACC0078879,IND23014325,First National Bank,easy,basic,3,basic_easy
ACC0078880,IND23006783,Standard Bank,savings,basic,3,basic_savings
ACC0078881,IND23001441,Standard Bank,cheque,standard,3,standard_cheque
ACC0078882,IND23000506,Standard Bank,easy,basic,3,basic_easy
ACC0078883,IND23008729,Absa,easy,basic,3,basic_easy
ACC0078884,IND23005983,First National Bank,cheque,standard,3,standard_cheque
ACC0078885,IND23013644,Absa,current,standard,6,standard_current
ACC0078886,IND23014310,Capitec,easy,basic,6,basic_easy
ACC0078887,IND23009094,First National Bank,savings,basic,3,basic_savings
ACC0078888,IND23001716,Capitec,current,standard,6,standard_current
ACC0078889,IND23004103,First National Bank,savings,standard,3,standard_savings
ACC0078891,IND23014249,Nedbank,easy,basic,3,basic_easy
ACC0078892,IND23012905,Standard Bank,savings,basic,3,basic_savings
ACC0078894,IND23012174,Absa,savings,basic,3,basic_savings
ACC0078895,IND23002981,African Bank,savings,standard,3,standard_savings
ACC0078897,IND23012428,Standard Bank,savings,standard,6,standard_savings
ACC0078898,IND23001970,Capitec,savings,standard,3,standard_savings
ACC0078899,IND23013313,Nedbank,current,standard,6,standard_current
ACC0078900,IND23012863,First National Bank,easy,basic,3,basic_easy
ACC0078901,IND23006330,Standard Bank,savings,standard,6,standard_savings
ACC0078902,IND23002222,Nedbank,savings,standard,6,standard_savings
ACC0078903,IND23014210,First National Bank,easy,basic,3,basic_easy
ACC0078904,IND23009960,Absa,aspire,standard,3,standard_aspire
ACC0078905,IND23014338,Capitec,easy,basic,3,basic_easy
ACC0078906,IND23008363,Nedbank,savings,standard,3,standard_savings
ACC0078907,IND23011536,Absa,easy,basic,3,basic_easy
ACC0078908,IND23005999,First National Bank,easy,basic,3,basic_easy
ACC0078909,IND23000186,First National Bank,savings,basic,3,basic_savings
ACC0078910,IND23014773,Nedbank,easy,basic,6,basic_easy
ACC0078911,IND23010386,Nedbank,current,standard,6,standard_current
ACC0078912,IND23001607,Absa,savings,standard,3,standard_savings
ACC0078913,IND23003730,Nedbank,easy,basic,6,basic_easy
ACC0078914,IND23002520,Absa,easy,basic,3,basic_easy
ACC0078915,IND23010575,Nedbank,easy,basic,3,basic_easy
ACC0078916,IND23010575,Nedbank,joint,basic,3,basic_joint
ACC0078917,IND23010973,Absa,easy,basic,6,basic_easy
ACC0078918,IND23004852,TymeBank,easy,basic,6,basic_easy
ACC0078919,IND23013215,African Bank,aspire,standard,3,standard_aspire
ACC0078920,IND23005586,Capitec,savings,basic,6,basic_savings
ACC0078921,IND23000743,African Bank,savings,standard,6,standard_savings
ACC0078922,IND23007640,Capitec,easy,basic,6,basic_easy
ACC0078923,IND23002038,First National Bank,easy,basic,3,basic_easy
ACC0078924,IND23014541,First National Bank,savings,basic,3,basic_savings
ACC0078925,IND23005385,TymeBank,savings,standard,3,standard_savings
ACC0078926,IND23011764,Standard Bank,current,standard,3,standard_current
ACC0078929,IND23014335,First National Bank,easy,basic,3,basic_easy
ACC0078930,IND23008699,Nedbank,savings,standard,3,standard_savings
ACC0078931,IND23012354,Absa,easy,basic,6,basic_easy
ACC0078932,IND23003629,Standard Bank,easy,basic,6,basic_easy
ACC0078933,IND23002829,First National Bank,savings,basic,3,basic_savings
ACC0078934,IND23007286,Standard Bank,easy,basic,6,basic_easy
ACC0078936,IND23002451,Capitec,easy,basic,3,basic_easy
ACC0078937,IND23009667,Standard Bank,easy,basic,6,basic_easy
ACC0078938,IND23007953,Absa,cheque,standard,3,standard_cheque
ACC0078939,IND23007953,African Bank,savings,standard,6,standard_savings
ACC0078940,IND23014049,First National Bank,easy,basic,3,basic_easy
ACC0078941,IND23009587,Standard Bank,easy,basic,3,basic_easy
ACC0078942,IND23012397,African Bank,easy,basic,3,basic_easy
ACC0078943,IND23008640,First National Bank,easy,basic,3,basic_easy
ACC0078945,IND23003096,Standard Bank,current,standard,3,standard_current
ACC0078946,IND23003096,First National Bank,savings,standard,6,standard_savings
ACC0078947,IND23007336,Absa,savings,standard,3,standard_savings
ACC0078948,IND23014730,First National Bank,savings,basic,6,basic_savings
ACC0078949,IND23003301,First National Bank,easy,basic,3,basic_easy
ACC0078950,IND23000590,Capitec,savings,standard,3,standard_savings
ACC0078951,IND23003238,Standard Bank,easy,basic,3,basic_easy
ACC0078952,IND23011145,Nedbank,easy,basic,6,basic_easy
ACC0078953,IND23008568,Standard Bank,savings,basic,3,basic_savings
ACC0078954,IND23014512,Capitec,easy,basic,6,basic_easy
ACC0078955,IND23014116,Absa,cheque,standard,3,standard_cheque
ACC0078956,IND23006244,Absa,easy,basic,6,basic_easy
ACC0078957,IND23004277,First National Bank,easy,basic,3,basic_easy
ACC0078958,IND23004277,Nedbank,joint,basic,6,basic_joint
ACC0078959,IND23004090,Standard Bank,easy,basic,3,basic_easy
ACC0078960,IND23013170,Discovery Bank,savings,standard,6,standard_savings
ACC0078961,IND23014478,Absa,savings,basic,3,basic_savings
ACC0078962,IND23012966,Absa,current,standard,3,standard_current
ACC0078963,IND23008425,Absa,savings,standard,3,standard_savings
ACC0078965,IND23001951,Nedbank,savings,basic,3,basic_savings
ACC0078966,IND23013600,First National Bank,current,standard,6,standard_current
ACC0078967,IND23012333,Standard Bank,savings,standard,3,standard_savings
ACC0078968,IND23012333,First National Bank,joint,standard,6,standard_joint
ACC0078969,IND23003893,Absa,easy,basic,3,basic_easy
ACC0078970,IND23008284,Nedbank,easy,basic,6,basic_easy
ACC0078971,IND23008647,Absa,current,standard,3,standard_current
ACC0078972,IND23005444,First National Bank,current,standard,3,standard_current
ACC0078973,IND23004803,Nedbank,savings,standard,6,standard_savings
ACC0078974,IND23011932,African Bank,easy,basic,3,basic_easy
ACC0078975,IND23007734,Standard Bank,savings,basic,6,basic_savings
ACC0078976,IND23000473,First National Bank,savings,standard,6,standard_savings
ACC0078977,IND23014471,Standard Bank,easy,basic,3,basic_easy
ACC0078978,IND23012112,Standard Bank,savings,standard,6,standard_savings
ACC0078979,IND23009385,Absa,savings,basic,3,basic_savings
ACC0078980,IND23009685,First National Bank,savings,basic,3,basic_savings
ACC0078981,IND23008594,First National Bank,easy,basic,6,basic_easy
ACC0078982,IND23005078,Absa,easy,basic,6,basic_easy
ACC0078984,IND23013458,Capitec,savings,standard,6,standard_savings
ACC0078985,IND23001243,Standard Bank,easy,basic,3,basic_easy
ACC0078986,IND23008445,Absa,easy,basic,3,basic_easy
ACC0078987,IND23013707,Nedbank,easy,basic,6,basic_easy
ACC0078988,IND23002131,Capitec,savings,basic,3,basic_savings
ACC0078989,IND23004726,Capitec,easy,basic,3,basic_easy
ACC0078991,IND23008415,Capitec,savings,basic,6,basic_savings
ACC0078992,IND23000318,TymeBank,easy,basic,6,basic_easy
ACC0078993,IND23009736,Capitec,savings,standard,3,standard_savings
ACC0078994,IND23002417,Absa,easy,basic,6,basic_easy
ACC0078995,IND23009601,Nedbank,easy,basic,6,basic_easy
ACC0078996,IND23004930,Capitec,savings,basic,3,basic_savings
ACC0078997,IND23011576,First National Bank,savings,basic,6,basic_savings
ACC0078998,IND23004385,African Bank,savings,basic,3,basic_savings
ACC0078999,IND23007847,Standard Bank,easy,basic,6,basic_easy
ACC0079000,IND23006862,Standard Bank,savings,standard,6,standard_savings
ACC0079001,IND23005096,Capitec,easy,basic,6,basic_easy
ACC0079002,IND23014851,First National Bank,savings,basic,3,basic_savings
ACC0079003,IND23010696,African Bank,current,standard,3,standard_current
ACC0079004,IND23004490,Standard Bank,current,standard,3,standard_current
ACC0079005,IND23005487,Nedbank,easy,basic,3,basic_easy
ACC0079006,IND23009327,Standard Bank,easy,basic,6,basic_easy
ACC0079007,IND23003278,First National Bank,current,standard,3,standard_current
ACC0079009,IND23001549,Capitec,easy,basic,3,basic_easy
ACC0079010,IND23013494,Capitec,savings,basic,6,basic_savings
ACC0079011,IND23009382,Nedbank,savings,standard,3,standard_savings
ACC0079012,IND23000958,Capitec,easy,basic,6,basic_easy
ACC0079013,IND23007443,Capitec,easy,basic,3,basic_easy
ACC0079014,IND23006297,Standard Bank,aspire,standard,3,standard_aspire
ACC0079015,IND23012626,Standard Bank,savings,basic,3,basic_savings
ACC0079016,IND23000508,Capitec,savings,basic,3,basic_savings
ACC0079017,IND23000164,Discovery Bank,easy,basic,3,basic_easy
ACC0079018,IND23011266,Standard Bank,savings,basic,6,basic_savings
ACC0079020,IND23004534,Nedbank,easy,basic,3,basic_easy
ACC0079021,IND23007404,Standard Bank,savings,standard,3,standard_savings
ACC0079023,IND23005699,Capitec,easy,basic,3,basic_easy
ACC0079025,IND23003474,Absa,easy,basic,6,basic_easy
ACC0079026,IND23009929,First National Bank,easy,basic,3,basic_easy
ACC0079027,IND23008112,Standard Bank,current,standard,6,standard_current
ACC0079028,IND23001164,Absa,current,standard,3,standard_current
ACC0079029,IND23009966,Nedbank,easy,basic,6,basic_easy
ACC0079030,IND23004391,Nedbank,savings,standard,3,standard_savings
ACC0079031,IND23010653,Standard Bank,cheque,standard,6,standard_cheque
ACC0079032,IND23006199,Standard Bank,easy,basic,6,basic_easy
ACC0079033,IND23006399,Capitec,easy,basic,6,basic_easy
ACC0079034,IND23004536,Nedbank,easy,basic,6,basic_easy
ACC0079035,IND23012534,Standard Bank,cheque,standard,3,standard_cheque
ACC0079036,IND23010114,First National Bank,savings,standard,3,standard_savings
ACC0079038,IND23011199,Standard Bank,cheque,standard,6,standard_cheque
ACC0079039,IND23012985,Capitec,savings,basic,3,basic_savings
ACC0079040,IND23007444,Standard Bank,easy,basic,6,basic_easy
ACC0079041,IND23011230,First National Bank,savings,standard,3,standard_savings
ACC0079042,IND23004128,Absa,easy,basic,3,basic_easy
ACC0079043,IND23000249,African Bank,easy,basic,6,basic_easy
ACC0079044,IND23006328,First National Bank,cheque,standard,3,standard_cheque
ACC0079045,IND23002366,First National Bank,cheque,standard,3,standard_cheque
ACC0079046,IND23013243,Absa,savings,basic,3,basic_savings
ACC0079047,IND23014381,Standard Bank,savings,basic,3,basic_savings
ACC0079048,IND23004284,Standard Bank,savings,standard,3,standard_savings
ACC0079049,IND23009670,Standard Bank,savings,standard,3,standard_savings
ACC0079050,IND23001689,Nedbank,easy,basic,6,basic_easy
ACC0079051,IND23010560,Capitec,savings,standard,6,standard_savings
ACC0079052,IND23009561,Standard Bank,easy,basic,6,basic_easy
ACC0079053,IND23011953,Nedbank,current,standard,3,standard_current
ACC0079054,IND23010861,Nedbank,easy,basic,6,basic_easy
ACC0079055,IND23010861,Standard Bank,joint,basic,3,basic_joint
ACC0079056,IND23006190,Capitec,savings,standard,6,standard_savings
ACC0079057,IND23002685,Absa,savings,basic,3,basic_savings
ACC0079059,IND23009463,First National Bank,savings,basic,3,basic_savings
ACC0079060,IND23003922,Capitec,cheque,standard,3,standard_cheque
ACC0079061,IND23010449,Nedbank,savings,basic,6,basic_savings
ACC0079062,IND23000930,Absa,easy,basic,3,basic_easy
ACC0079063,IND23005075,Standard Bank,savings,basic,3,basic_savings
ACC0079064,IND23010432,First National Bank,savings,basic,6,basic_savings
ACC0079065,IND23003867,Standard Bank,easy,basic,3,basic_easy
ACC0079066,IND23009203,Absa,savings,standard,6,standard_savings
ACC0079067,IND23005570,Capitec,easy,basic,3,basic_easy
ACC0079068,IND23004799,Capitec,easy,basic,6,basic_easy
ACC0079069,IND23010587,Nedbank,gold,premium,6,premium_gold
ACC0079070,IND23014143,Capitec,savings,standard,6,standard_savings
ACC0079072,IND23002029,First National Bank,cheque,standard,6,standard_cheque
ACC0079073,IND23001751,Absa,savings,standard,6,standard_savings
ACC0079074,IND23001751,Standard Bank,current,standard,6,standard_current
ACC0079075,IND23004137,First National Bank,savings,standard,3,standard_savings
ACC0079076,IND23006877,Nedbank,current,standard,6,standard_current
ACC0079077,IND23002696,First National Bank,gold,premium,6,premium_gold
ACC0079079,IND23009703,African Bank,easy,basic,6,basic_easy
ACC0079080,IND23012961,First National Bank,current,standard,3,standard_current
ACC0079081,IND23008380,Absa,easy,basic,6,basic_easy
ACC0079082,IND23000928,Standard Bank,easy,basic,3,basic_easy
ACC0079083,IND23002371,Absa,easy,basic,3,basic_easy
ACC0079084,IND23004314,Absa,savings,basic,6,basic_savings
ACC0079085,IND23002657,TymeBank,current,standard,3,standard_current
ACC0079086,IND23002657,Standard Bank,cheque,standard,3,standard_cheque
ACC0079087,IND23012642,Standard Bank,savings,basic,6,basic_savings
ACC0079088,IND23003343,Standard Bank,savings,basic,3,basic_savings
ACC0079089,IND23003659,Standard Bank,savings,basic,6,basic_savings
ACC0079090,IND23000988,Nedbank,savings,standard,3,standard_savings
ACC0079091,IND23011383,First National Bank,savings,basic,3,basic_savings
ACC0079092,IND23000335,Nedbank,easy,basic,3,basic_easy
ACC0079093,IND23000335,First National Bank,joint,basic,3,basic_joint
ACC0079094,IND23007811,Standard Bank,savings,standard,6,standard_savings
ACC0079095,IND23012689,Discovery Bank,savings,basic,3,basic_savings
ACC0079096,IND23000420,Absa,current,standard,6,standard_current
ACC0079097,IND23010966,Nedbank,savings,basic,3,basic_savings
ACC0079099,IND23011100,First National Bank,savings,basic,6,basic_savings
ACC0079100,IND23010340,Absa,savings,standard,6,standard_savings
ACC0079102,IND23012424,Standard Bank,easy,basic,6,basic_easy
ACC0079104,IND23001715,Capitec,easy,basic,3,basic_easy
ACC0079105,IND23013970,Absa,cheque,standard,6,standard_cheque
ACC0079106,IND23013970,First National Bank,cheque,standard,6,standard_cheque
ACC0079107,IND23003864,Nedbank,easy,basic,3,basic_easy
ACC0079108,IND23001664,First National Bank,easy,basic,6,basic_easy
ACC0079109,IND23008224,Nedbank,easy,basic,6,basic_easy
ACC0079110,IND23001911,Nedbank,easy,basic,6,basic_easy
ACC0079111,IND23008492,Absa,easy,basic,3,basic_easy
ACC0079112,IND23001663,Capitec,easy,basic,3,basic_easy
ACC0079113,IND23006351,Standard Bank,easy,basic,6,basic_easy
ACC0079114,IND23011573,Discovery Bank,current,standard,6,standard_current
ACC0079115,IND23012712,First National Bank,easy,basic,3,basic_easy
ACC0079116,IND23003670,TymeBank,easy,basic,6,basic_easy
ACC0079117,IND23011844,Capitec,gold,premium,3,premium_gold
ACC0079118,IND23008301,Capitec,easy,basic,3,basic_easy
ACC0079120,IND23006416,First National Bank,easy,basic,6,basic_easy
ACC0079121,IND23013140,Nedbank,easy,basic,3,basic_easy
ACC0079122,IND23004334,Absa,cheque,standard,6,standard_cheque
ACC0079123,IND23010683,Capitec,easy,basic,6,basic_easy
ACC0079124,IND23011161,Standard Bank,savings,standard,3,standard_savings
ACC0079126,IND23014168,First National Bank,savings,basic,6,basic_savings
ACC0079127,IND23007011,First National Bank,savings,basic,6,basic_savings
ACC0079128,IND23002240,Investec,savings,standard,3,standard_savings
ACC0079129,IND23000234,Absa,savings,standard,3,standard_savings
ACC0079130,IND23011257,First National Bank,current,standard,6,standard_current
ACC0079131,IND23005953,Absa,easy,basic,3,basic_easy
ACC0079133,IND23010894,Standard Bank,savings,standard,3,standard_savings
ACC0079134,IND23004903,First National Bank,easy,basic,6,basic_easy
ACC0079135,IND23012551,First National Bank,easy,basic,6,basic_easy
ACC0079136,IND23009794,Capitec,savings,basic,6,basic_savings
ACC0079137,IND23014518,Nedbank,easy,basic,6,basic_easy
ACC0079139,IND23006196,First National Bank,savings,basic,3,basic_savings
ACC0079140,IND23005529,Absa,easy,basic,6,basic_easy
ACC0079141,IND23000635,Capitec,current,standard,6,standard_current
ACC0079142,IND23001972,Capitec,easy,basic,3,basic_easy
ACC0079143,IND23005061,Discovery Bank,current,standard,3,standard_current
ACC0079144,IND23003619,Standard Bank,easy,basic,6,basic_easy
ACC0079145,IND23009628,Capitec,current,standard,6,standard_current
ACC0079146,IND23009784,Standard Bank,easy,basic,6,basic_easy
ACC0079147,IND23004985,Standard Bank,easy,basic,6,basic_easy
ACC0079148,IND23011017,First National Bank,easy,basic,3,basic_easy
ACC0079149,IND23009039,Standard Bank,easy,basic,6,basic_easy
ACC0079150,IND23008586,First National Bank,current,standard,3,standard_current
ACC0079152,IND23006793,First National Bank,easy,basic,3,basic_easy
ACC0079153,IND23000199,Nedbank,easy,basic,6,basic_easy
ACC0079154,IND23014669,First National Bank,easy,basic,6,basic_easy
ACC0079155,IND23009089,Absa,savings,standard,6,standard_savings
ACC0079156,IND23013996,Capitec,easy,basic,3,basic_easy
ACC0079158,IND23001595,Capitec,savings,standard,6,standard_savings
ACC0079159,IND23011840,Nedbank,cheque,standard,6,standard_cheque
ACC0079160,IND23013578,Absa,savings,standard,6,standard_savings
ACC0079161,IND23013560,TymeBank,current,standard,6,standard_current
ACC0079162,IND23010652,First National Bank,easy,basic,3,basic_easy
ACC0079164,IND23009833,First National Bank,savings,basic,3,basic_savings
ACC0079165,IND23006380,Nedbank,easy,basic,6,basic_easy
ACC0079167,IND23011819,Standard Bank,savings,basic,6,basic_savings
ACC0079168,IND23011928,Absa,savings,standard,3,standard_savings
ACC0079169,IND23002324,Nedbank,savings,basic,3,basic_savings
ACC0079170,IND23000951,Nedbank,current,standard,6,standard_current
ACC0079171,IND23009923,Nedbank,easy,basic,6,basic_easy
ACC0079173,IND23003825,Capitec,current,standard,3,standard_current
ACC0079174,IND23002836,Standard Bank,current,standard,3,standard_current
ACC0079175,IND23008809,Nedbank,easy,basic,6,basic_easy
ACC0079176,IND23012407,First National Bank,easy,basic,6,basic_easy
ACC0079177,IND23012407,Nedbank,joint,basic,6,basic_joint
ACC0079178,IND23011269,Absa,cheque,standard,6,standard_cheque
ACC0079179,IND23011269,Absa,savings,standard,6,standard_savings
ACC0079180,IND23010012,Standard Bank,savings,basic,3,basic_savings
ACC0079181,IND23013943,Capitec,savings,basic,3,basic_savings
ACC0079182,IND23005016,TymeBank,easy,basic,3,basic_easy
ACC0079183,IND23006657,Capitec,cheque,standard,6,standard_cheque
ACC0079184,IND23012600,Absa,easy,basic,6,basic_easy
ACC0079185,IND23014334,Standard Bank,easy,basic,6,basic_easy
ACC0079186,IND23014166,Nedbank,easy,basic,6,basic_easy
ACC0079187,IND23008518,First National Bank,savings,standard,6,standard_savings
ACC0079189,IND23005933,Absa,easy,basic,6,basic_easy
ACC0079190,IND23014654,Standard Bank,savings,basic,6,basic_savings
ACC0079191,IND23005717,Standard Bank,easy,basic,3,basic_easy
ACC0079192,IND23002729,Absa,easy,basic,3,basic_easy
ACC0079193,IND23000548,First National Bank,savings,standard,6,standard_savings
ACC0079194,IND23002329,Nedbank,easy,basic,3,basic_easy
ACC0079195,IND23007593,Nedbank,savings,basic,6,basic_savings
ACC0079196,IND23005039,First National Bank,easy,basic,3,basic_easy
ACC0079197,IND23002561,Nedbank,savings,basic,3,basic_savings
ACC0079198,IND23012737,Standard Bank,easy,basic,6,basic_easy
ACC0079199,IND23014172,Capitec,savings,basic,6,basic_savings
ACC0079200,IND23011653,Standard Bank,savings,basic,6,basic_savings
ACC0079201,IND23004554,Nedbank,current,standard,3,standard_current
ACC0079202,IND23004554,First National Bank,gold,premium,3,premium_gold
ACC0079203,IND23001108,Discovery Bank,easy,basic,6,basic_easy
ACC0079204,IND23001108,Standard Bank,joint,basic,3,basic_joint
ACC0079205,IND23008780,Nedbank,cheque,standard,6,standard_cheque
ACC0079206,IND23012499,Absa,cheque,standard,3,standard_cheque
ACC0079207,IND23001871,Absa,easy,basic,6,basic_easy
ACC0079208,IND23001610,Nedbank,easy,basic,6,basic_easy
ACC0079209,IND23012346,Nedbank,savings,basic,6,basic_savings
ACC0079210,IND23007179,Absa,easy,basic,3,basic_easy
ACC0079211,IND23013116,Nedbank,easy,basic,3,basic_easy
ACC0079213,IND23014268,Standard Bank,easy,basic,3,basic_easy
ACC0079214,IND23014827,First National Bank,easy,basic,6,basic_easy
ACC0079215,IND23003845,Standard Bank,current,standard,3,standard_current
ACC0079217,IND23001375,Nedbank,joint,basic,3,basic_joint
ACC0079218,IND23000439,First National Bank,savings,basic,6,basic_savings
ACC0079220,IND23006939,Nedbank,easy,basic,3,basic_easy
ACC0079221,IND23007505,First National Bank,easy,basic,6,basic_easy
ACC0079222,IND23002526,Capitec,current,standard,3,standard_current
ACC0079223,IND23007317,First National Bank,easy,basic,6,basic_easy
ACC0079224,IND23011001,First National Bank,easy,basic,6,basic_easy
