statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date
BST-ACC0021167-000049,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-23 11:34:28,2020-12-23,Transport via atm,202012756814390,-191.59,MTX202012000001407,transactional,True,source_system_lag,3,2020-12-23
BST-ACC0021167-000050,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-23 12:57:54,2020-12-23,Groceries via ussd,202012900259240,-357.61,MTX202012000001406,transactional,True,source_system_lag,3,2020-12-23
BST-ACC0021167-000057,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-23 18:40:31,2020-12-23,Groceries via pos,202012612616628,-716.76,MTX202012000001415,transactional,False,,0,
BST-ACC0021167-000058,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-24 09:56:56,2020-12-24,Airtime via ussd,202012146698681,-30.1,MTX202012000001416,transactional,False,,0,
BST-ACC0021167-000059,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-24 15:15:38,2020-12-24,Airtime via mobile banking app,202012560220391,-11.22,MTX202012000001417,transactional,False,,0,
BST-ACC0021167-000060,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-25 03:40:10,2020-12-25,Utilities via mobile banking app,202012328043072,-213.72,MTX202012000001418,transactional,False,,0,
BST-ACC0021167-000061,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-25 08:52:17,2020-12-25,Airtime via mobile banking app,202012398703667,-62.62,MTX202012000001419,transactional,False,,0,
BST-ACC0021167-000079,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-25 16:19:00,2020-12-25,Withholding Tax,FEE-202012-83165,-4.09,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000062,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-26 04:02:55,2020-12-26,Groceries via mobile banking app,202012232871663,-313.04,MTX202012000001420,transactional,False,,0,
BST-ACC0021167-000063,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-26 08:36:16,2020-12-26,Airtime via ussd,202012676813322,-40.57,MTX202012000001422,transactional,False,,0,
BST-ACC0021167-000064,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-26 08:46:15,2020-12-26,Airtime via mobile banking app,202012598700634,-128.15,MTX202012000001421,transactional,False,,0,
BST-ACC0021167-000065,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-26 08:50:18,2020-12-26,Airtime via ussd,202012474161286,-113.09,MTX202012000001423,transactional,False,,0,
BST-ACC0021167-000066,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-26 17:20:20,2020-12-26,Alcohol via pos,202012989783266,-54.59,MTX202012000001424,transactional,False,,0,
BST-ACC0021167-000067,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-26 20:09:53,2020-12-26,Fuel via ussd,202012103376239,-783.9,MTX202012000001425,transactional,False,,0,
BST-ACC0021167-000068,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-27 12:27:34,2020-12-27,Groceries via mobile banking app,202012623817690,-534.04,MTX202012000001426,transactional,False,,0,
BST-ACC0021167-000069,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-27 17:46:11,2020-12-27,Airtime via pos,202012580916433,-64.46,MTX202012000001428,transactional,False,,0,
BST-ACC0021167-000070,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-27 17:55:58,2020-12-27,Groceries via ussd,202012456589060,-451.67,MTX202012000001427,transactional,False,,0,
BST-ACC0021167-000071,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-28 01:48:47,2020-12-28,Insurance Premium - Discovery Life,202012105608031,-1818.24,MTX202012000000134,transactional,False,,0,
BST-ACC0021167-000072,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-28 09:04:20,2020-12-28,Airtime via mobile banking app,202012121401306,-32.57,MTX202012000001429,transactional,False,,0,
BST-ACC0021167-000073,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-29 06:19:41,2020-12-29,Transport via ussd,202012776426859,-33.88,MTX202012000001430,transactional,False,,0,
BST-ACC0021167-000074,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-29 10:01:49,2020-12-29,Groceries via atm,202012192890465,-251.31,MTX202012000001431,transactional,False,,0,
BST-ACC0021167-000075,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-30 10:04:03,2020-12-30,Groceries via pos,202012481231103,-619.58,MTX202012000001433,transactional,False,,0,
BST-ACC0021167-000076,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-30 13:44:50,2020-12-30,Groceries via atm,202012328806773,-588.65,MTX202012000001432,transactional,False,,0,
BST-ACC0021167-000077,ACC0021167,IND20000397,Keystone Retail Bank,2020-12-31 11:51:34,2020-12-31,Transport via pos,202012408687928,-58.66,MTX202012000001434,transactional,False,,0,
BST-ACC0021167-000078,ACC0021167,IND20000397,Keystone Retail Bank,2021-01-03 01:56:53,2021-01-03,Entertainment via ussd,202012741735898,-196.89,MTX202012000001435,transactional,True,timing_difference,0,2021-01-03
BST-ACC0021167-000080,ACC0021167,IND20000397,Keystone Retail Bank,2021-01-25 10:33:00,2021-01-25,Cash Deposit Fee,FEE-202101-44096,-157.51,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000081,ACC0021167,IND20000397,Keystone Retail Bank,2021-01-25 10:33:00,2021-01-25,Interest Income,FEE-202101-69348,4.54,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000082,ACC0021167,IND20000397,Keystone Retail Bank,2021-02-25 11:27:00,2021-02-25,Withholding Tax,FEE-202102-53848,-2.04,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000083,ACC0021167,IND20000397,Keystone Retail Bank,2021-02-25 11:27:00,2021-02-25,Interest Income,FEE-202102-51907,2.14,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000084,ACC0021167,IND20000397,Keystone Retail Bank,2021-03-25 11:47:00,2021-03-25,Cash Deposit Fee,FEE-202103-57242,-20.07,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000085,ACC0021167,IND20000397,Keystone Retail Bank,2021-03-25 11:47:00,2021-03-25,Interest Income,FEE-202103-99482,3.5,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000086,ACC0021167,IND20000397,Keystone Retail Bank,2021-04-25 12:11:00,2021-04-25,Bank Charge,FEE-202104-80843,-39.5,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000087,ACC0021167,IND20000397,Keystone Retail Bank,2021-04-25 12:11:00,2021-04-25,Interest Income,FEE-202104-60906,4.59,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000088,ACC0021167,IND20000397,Keystone Retail Bank,2021-05-25 11:51:00,2021-05-25,Interest Income,FEE-202105-59285,4.53,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0021167-000089,ACC0021167,IND20000397,Keystone Retail Bank,2021-05-25 11:51:00,2021-05-25,Service Fee,FEE-202105-90030,-32.76,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0021168-000001,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-01 21:11:34,2020-12-01,Transfer via mobile_banking_app,202012527200392,-1445.12,MTX202012000001436,transactional,False,,0,
BST-ACC0021168-000002,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-02 07:52:42,2020-12-02,Groceries via pos,202012752280186,-507.75,MTX202012000001437,transactional,False,,0,
BST-ACC0021168-000003,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-02 10:59:51,2020-12-02,Utilities via mobile_banking_app,202012844364790,-708.77,MTX202012000001438,transactional,False,,0,
BST-ACC0021168-000004,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-02 11:07:44,2020-12-02,Airtime via mobile banking app,202012448420449,-108.93,MTX202012000001439,transactional,False,,0,
BST-ACC0021168-000005,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-02 19:33:46,2020-12-02,Groceries via atm,202012177144335,-350.36,MTX202012000001440,transactional,False,,0,
BST-ACC0021168-000006,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-03 06:55:27,2020-12-03,Groceries via mobile banking app,202012846165855,-405.64,MTX202012000001441,transactional,False,,0,
BST-ACC0021168-000007,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-03 09:35:24,2020-12-03,Transfer via mobile_banking_app,202012327712834,1312.88,MTX202012000001442,transactional,False,,0,
BST-ACC0021168-000008,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-03 18:00:41,2020-12-03,Retail via contactless,202012766776998,-465.7,MTX202012000001443,transactional,False,,0,
BST-ACC0021168-000009,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-03 22:18:02,2020-12-03,Utilities via online banking,202012546768056,-1117.98,MTX202012000001444,transactional,False,,0,
BST-ACC0021168-000010,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-04 05:18:40,2020-12-04,Transfer via mobile_banking_app,202012129873841,-1420.78,MTX202012000001445,transactional,False,,0,
BST-ACC0021168-000011,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-04 06:45:21,2020-12-04,Transport via mobile banking app,202012346637566,-103.62,MTX202012000001446,transactional,False,,0,
BST-ACC0021168-000012,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-05 10:10:50,2020-12-05,Restaurants via contactless,202012351429953,-318.3,MTX202012000001447,transactional,False,,0,
BST-ACC0021168-000013,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-05 17:08:19,2020-12-05,Entertainment via contactless,202012531745080,-335.88,MTX202012000001448,transactional,False,,0,
BST-ACC0021168-000014,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-07 19:16:35,2020-12-07,Retail via pos,202012564358386,-703.9,MTX202012000001449,transactional,False,,0,
BST-ACC0021168-000015,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-07 21:26:04,2020-12-07,Utilities via ussd,202012640734632,-1407.3,MTX202012000001450,transactional,False,,0,
BST-ACC0021168-000016,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-08 06:15:10,2020-12-08,Entertainment via mobile banking app,202012120638238,-219.74,MTX202012000001451,transactional,False,,0,
BST-ACC0021168-000017,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-08 22:59:22,2020-12-08,Utilities via mobile_banking_app,202012553223272,-173.91,MTX202012000001452,transactional,False,,0,
BST-ACC0021168-000018,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-09 06:13:31,2020-12-09,Airtime via mobile_banking_app,202012295914667,-40.11,MTX202012000001453,transactional,False,,0,
BST-ACC0021168-000019,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-10 09:18:56,2020-12-10,Airtime via mobile banking app,202012383565036,-100.13,MTX202012000001454,transactional,False,,0,
BST-ACC0021168-000020,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-11 06:24:31,2020-12-11,Transport via mobile_banking_app,202012287653032,-122.45,MTX202012000001455,transactional,False,,0,
BST-ACC0021168-000021,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-11 20:27:59,2020-12-11,Retail via atm,202012674552277,-134.13,MTX202012000001457,transactional,False,,0,
BST-ACC0021168-000022,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-12 16:23:16,2020-12-12,Retail via mobile banking app,202012934063368,-855.28,MTX202012000001458,transactional,False,,0,
BST-ACC0021168-000023,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-14 06:26:49,2020-12-14,Transfer via mobile_banking_app,202012997992401,-1044.47,MTX202012000001459,transactional,False,,0,
BST-ACC0021168-000024,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-14 09:24:05,2020-12-14,Transfer via mobile banking app,202012329159785,-656.96,MTX202012000001460,transactional,False,,0,
BST-ACC0021168-000025,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-14 22:00:05,2020-12-14,Airtime via mobile banking app,202012352225867,-76.46,MTX202012000001461,transactional,False,,0,
BST-ACC0021168-000026,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-15 05:12:52,2020-12-15,Entertainment via mobile banking app,202012145449033,-489.8,MTX202012000001462,transactional,False,,0,
BST-ACC0021168-000028,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-16 11:44:03,2020-12-16,Transfer via mobile banking app,202012678184997,-1455.05,MTX202012000001464,transactional,False,,0,
BST-ACC0021168-000029,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-16 12:26:21,2020-12-16,Retail via atm,202012920743955,-278.03,MTX202012000001466,transactional,False,,0,
BST-ACC0021168-000030,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-16 13:18:19,2020-12-16,Restaurants via pos,202012470172747,-213.66,MTX202012000001465,transactional,False,,0,
BST-ACC0021168-000031,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-16 13:24:01,2020-12-16,Retail via mobile banking app,202012882918359,-781.67,MTX202012000001467,transactional,False,,0,
BST-ACC0021168-000032,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-17 07:26:48,2020-12-17,Fuel via mobile banking app,202012304111810,-207.92,MTX202012000001468,transactional,False,,0,
BST-ACC0021168-000033,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-17 09:08:38,2020-12-17,Airtime via mobile banking app,202012182504650,-108.97,MTX202012000001469,transactional,False,,0,
BST-ACC0021168-000034,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-17 11:34:48,2020-12-17,Airtime via mobile_banking_app,202012785169834,-129.39,MTX202012000001470,transactional,False,,0,
BST-ACC0021168-000035,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-17 18:28:16,2020-12-17,Groceries via mobile banking app,202012223962504,-251.41,MTX202012000001471,transactional,False,,0,
BST-ACC0021168-000036,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-17 22:45:32,2020-12-17,Transfer via mobile_banking_app,202012170766133,-2517.96,MTX202012000001472,transactional,False,,0,
BST-ACC0021168-000037,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-18 05:29:09,2020-12-18,Groceries via mobile banking app,202012156872386,-302.55,MTX202012000001473,transactional,False,,0,
BST-ACC0021168-000027,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-18 13:04:51,2020-12-18,Restaurants via pos,202012744975699,-349.48,MTX202012000001463,transactional,True,timing_difference,0,2020-12-18
BST-ACC0021168-000038,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-18 13:26:32,2020-12-18,Groceries via pos,202012375320270,-606.73,MTX202012000001474,transactional,False,,0,
BST-ACC0021168-000039,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-18 22:38:29,2020-12-18,Utilities via mobile banking app,202012178476690,-586.15,MTX202012000001475,transactional,False,,0,
BST-ACC0021168-000040,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-20 10:12:14,2020-12-20,Fuel via pos,202012859481310,-195.4,MTX202012000001476,transactional,False,,0,
BST-ACC0021168-000041,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-20 15:32:32,2020-12-20,Restaurants via mobile banking app,202012283766425,-282.55,MTX202012000001477,transactional,False,,0,
BST-ACC0021168-000042,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-21 06:29:09,2020-12-21,Utilities via mobile banking app,202012164674648,-1696.81,MTX202012000001478,transactional,False,,0,
BST-ACC0021168-000043,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-22 12:22:11,2020-12-22,Retail via contactless,202012986526663,-490.43,MTX202012000001479,transactional,False,,0,
BST-ACC0021168-000044,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-23 11:43:27,2020-12-23,Airtime via mobile banking app,202012385089227,-82.05,MTX202012000001480,transactional,False,,0,
BST-ACC0021168-000045,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-23 19:24:32,2020-12-23,Groceries via online_banking,202012493138559,-486.15,MTX202012000001481,transactional,False,,0,
BST-ACC0021168-000046,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-23 21:26:14,2020-12-23,Airtime via mobile banking app,202012522683946,-54.58,MTX202012000001482,transactional,False,,0,
BST-ACC0021168-000047,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-24 07:22:10,2020-12-24,Groceries via pos,202012604052170,-371.2,MTX202012000001483,transactional,False,,0,
BST-ACC0021168-000049,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-24 21:27:41,2020-12-24,Airtime via mobile banking app,202012286008963,-37.82,MTX202012000001485,transactional,False,,0,
BST-ACC0021168-000050,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-24 21:37:36,2020-12-24,Utilities via online_banking,202012760003725,-250.53,MTX202012000001486,transactional,False,,0,
BST-ACC0021168-000067,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-25 16:19:00,2020-12-25,Service_Fee,FEE-202012-84173,-4.81,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0021168-000068,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-25 16:19:00,2020-12-25,Cash Deposit Fee,FEE-202012-14528,-9.75,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0021168-000069,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-25 16:19:00,2020-12-25,Interest Income,FEE-202012-92488,3.82,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0021168-000051,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-25 18:18:24,2020-12-25,Entertainment via pos,202012773983615,-505.96,MTX202012000001487,transactional,False,,0,
BST-ACC0021168-000052,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-26 10:13:04,2020-12-26,Retail via ewallet,202012973937904,-623.84,MTX202012000001488,transactional,False,,0,
BST-ACC0021168-000053,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-26 10:33:45,2020-12-26,Restaurants via contactless,202012399431366,-292.55,MTX202012000001489,transactional,False,,0,
BST-ACC0021168-000048,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-27 09:27:18,2020-12-27,Airtime via mobile banking app,202012589539626,-56.7,MTX202012000001484,transactional,True,timing_difference,0,2020-12-27
BST-ACC0021168-000054,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-27 10:15:41,2020-12-27,Groceries via pos,202012759581136,-22.39,MTX202012000001490,transactional,False,,0,
BST-ACC0021168-000055,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-28 05:14:39,2020-12-28,Alcohol via mobile_banking_app,202012971527501,-184.54,MTX202012000001491,transactional,False,,0,
BST-ACC0021168-000056,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-28 05:28:12,2020-12-28,Fuel via mobile banking app,202012356010248,-1086.78,MTX202012000001492,transactional,False,,0,
BST-ACC0021168-000057,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-28 07:12:06,2020-12-28,Transport via pos,202012499299240,-99.56,MTX202012000001493,transactional,False,,0,
BST-ACC0021168-000058,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-28 13:28:23,2020-12-28,Membership Fee - Stuart-Ford,202012123895904,-1787.42,MTX202012000000016,transactional,False,,0,
BST-ACC0021168-000059,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-28 18:31:58,2020-12-28,Entertainment via contactless,202012273707958,-369.0,MTX202012000001494,transactional,False,,0,
BST-ACC0021168-000060,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-29 13:05:53,2020-12-29,Restaurants via contactless,202012139619918,-360.75,MTX202012000001495,transactional,False,,0,
BST-ACC0021168-000061,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-30 05:01:39,2020-12-30,Alcohol via mobile_banking_app,202012517112533,-254.02,MTX202012000001496,transactional,False,,0,
BST-ACC0021168-000062,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-30 07:48:17,2020-12-30,Fuel via contactless,202012861299543,-370.64,MTX202012000001497,transactional,False,,0,
BST-ACC0021168-000063,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-30 21:02:57,2020-12-30,Transfer via mobile banking app,202012663808821,-496.57,MTX202012000001498,transactional,False,,0,
BST-ACC0021168-000064,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-31 05:34:55,2020-12-31,Restaurants via mobile banking app,202012769086594,-486.33,MTX202012000001499,transactional,False,,0,
BST-ACC0021168-000065,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-31 06:58:25,2020-12-31,Airtime via pos,202012572825528,-50.08,MTX202012000001500,transactional,False,,0,
BST-ACC0021168-000066,ACC0021168,IND20003156,Keystone Retail Bank,2020-12-31 07:19:13,2020-12-31,Fuel via pos,202012429679111,-917.12,MTX202012000001501,transactional,False,,0,
BST-ACC0021168-000070,ACC0021168,IND20003156,Keystone Retail Bank,2021-01-25 16:14:00,2021-01-25,Bank Charge,FEE-202101-95562,-57.59,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0021168-000071,ACC0021168,IND20003156,Keystone Retail Bank,2021-01-25 16:14:00,2021-01-25,Cash Deposit Fee,FEE-202101-72682,-116.48,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0021168-000072,ACC0021168,IND20003156,Keystone Retail Bank,2021-02-25 12:49:00,2021-02-25,Service Fee,FEE-202102-44183,-74.42,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0021168-000073,ACC0021168,IND20003156,Keystone Retail Bank,2021-02-25 12:49:00,2021-02-25,Withholding Tax,FEE-202102-62469,-11.43,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0021169-000001,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-01 11:22:33,2020-12-01,Airtime via mobile banking app,202012856391275,-65.73,MTX202012000001503,transactional,False,,0,
BST-ACC0021169-000002,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-01 12:32:34,2020-12-01,Utilities via ussd,202012512671589,-577.96,MTX202012000001502,transactional,False,,0,
BST-ACC0021169-000003,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-02 01:08:44,2020-12-02,Clothing via mobile banking app,202012764459507,-350.94,MTX202012000001504,transactional,False,,0,
BST-ACC0021169-000004,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-03 08:37:32,2020-12-03,Airtime via mobile banking app,202012914071853,-90.06,MTX202012000001505,transactional,False,,0,
BST-ACC0021169-000005,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-03 18:14:49,2020-12-03,Airtime via pos,202012407561306,-29.95,MTX202012000001506,transactional,False,,0,
BST-ACC0021169-000006,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-04 23:09:39,2020-12-04,Airtime via ussd,202012386180885,-61.78,MTX202012000001507,transactional,False,,0,
BST-ACC0021169-000007,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-05 05:22:10,2020-12-05,Fuel via mobile_banking_app,202012848651114,-1356.26,MTX202012000001508,transactional,False,,0,
BST-ACC0021169-000008,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-06 11:16:49,2020-12-06,Utilities via ussd,202012309460943,-491.83,MTX202012000001509,transactional,False,,0,
BST-ACC0021169-000009,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-06 20:02:23,2020-12-06,Groceries via ussd,202012906553795,-452.2,MTX202012000001510,transactional,False,,0,
BST-ACC0021169-000010,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-07 05:54:01,2020-12-07,Retail via ussd,202012787615716,-795.95,MTX202012000001511,transactional,False,,0,
BST-ACC0021169-000011,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-07 08:59:33,2020-12-07,Airtime via mobile banking app,202012876227481,-11.13,MTX202012000001512,transactional,False,,0,
BST-ACC0021169-000012,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-07 14:47:54,2020-12-07,Airtime via ussd,202012239597854,-11.13,MTX202012000001513,transactional,False,,0,
BST-ACC0021169-000013,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-07 18:14:44,2020-12-07,Alcohol via ussd,202012103775156,-194.9,MTX202012000001514,transactional,False,,0,
BST-ACC0021169-000014,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-08 12:11:56,2020-12-08,Transport via ussd,202012988548501,-153.05,MTX202012000001515,transactional,False,,0,
BST-ACC0021169-000015,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-09 09:43:39,2020-12-09,Airtime via mobile_banking_app,202012886764940,-111.5,MTX202012000001516,transactional,False,,0,
BST-ACC0021169-000016,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-09 16:12:06,2020-12-09,Entertainment via atm,202012537485779,-287.7,MTX202012000001517,transactional,False,,0,
BST-ACC0021169-000017,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-09 23:16:43,2020-12-09,Retail via ussd,202012934602043,-768.4,MTX202012000001518,transactional,False,,0,
BST-ACC0021169-000018,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-11 13:04:24,2020-12-11,Groceries via ussd,202012338286239,-514.65,MTX202012000001519,transactional,False,,0,
BST-ACC0021169-000019,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-12 04:22:12,2020-12-12,Airtime via ussd,202012609140706,-30.75,MTX202012000001520,transactional,False,,0,
BST-ACC0021169-000020,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-12 09:10:41,2020-12-12,Airtime via ussd,202012124272251,-79.19,MTX202012000001521,transactional,False,,0,
BST-ACC0021169-000021,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-12 09:12:55,2020-12-12,Airtime via mobile banking app,202012749476431,-67.11,MTX202012000001522,transactional,False,,0,
BST-ACC0021169-000022,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-13 12:44:46,2020-12-13,Transport via ussd,202012838710681,-94.9,MTX202012000001523,transactional,False,,0,
BST-ACC0021169-000023,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-13 18:38:08,2020-12-13,Entertainment via pos,202012179732571,-284.09,MTX202012000001524,transactional,False,,0,
BST-ACC0021169-000024,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-13 22:39:58,2020-12-13,Utilities via ussd,202012151344648,-383.13,MTX202012000001526,transactional,False,,0,
BST-ACC0021169-000025,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-14 00:55:35,2020-12-14,Transfer via mobile_banking_app,202012534743628,-487.43,MTX202012000001525,transactional,False,,0,
BST-ACC0021169-000026,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-14 06:39:49,2020-12-14,"Membership Fee - Thompson, Lewis and Reyes",202012759443336,-476.32,MTX202012000000198,transactional,False,,0,
BST-ACC0021169-000027,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-16 14:58:37,2020-12-16,Entertainment via pos,202012288972694,-158.9,MTX202012000001527,transactional,False,,0,
BST-ACC0021169-000028,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-17 09:42:06,2020-12-17,Airtime via mobile banking app,202012994042049,-79.31,MTX202012000001528,transactional,False,,0,
BST-ACC0021169-000029,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-17 13:02:50,2020-12-17,Groceries via mobile banking app,202012170995194,-672.89,MTX202012000001530,transactional,False,,0,
BST-ACC0021169-000030,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-17 13:07:24,2020-12-17,Airtime via atm,202012999997188,-36.86,MTX202012000001529,transactional,False,,0,
BST-ACC0021169-000031,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-17 18:57:32,2020-12-17,Airtime via pos,202012416437585,-19.4,MTX202012000001531,transactional,False,,0,
BST-ACC0021169-000032,ACC0021169,IND20001086,Keystone Retail Bank,2020-12-20 01:03:34,2020-12-20,Utilities via mobile banking app,202012593348649,-876.33,MTX202012000001532,transactional,False,,0,
