account_id,customer_id,bank_name,account_type,account_tier,statement_timeframe_months,analysis_segment
ACC0056894,IND22010411,Nedbank,easy,basic,3,basic_easy
ACC0056895,IND22003608,Nedbank,easy,basic,3,basic_easy
ACC0056896,IND22004194,First National Bank,easy,basic,3,basic_easy
ACC0056897,IND22014441,Standard Bank,easy,basic,3,basic_easy
ACC0056898,IND22002199,Capitec,aspire,standard,3,standard_aspire
ACC0056899,IND22014434,Nedbank,easy,basic,3,basic_easy
ACC0056900,IND22002160,Nedbank,savings,standard,3,standard_savings
ACC0056901,IND22002160,Capitec,current,standard,6,standard_current
ACC0056902,IND22014785,Absa,easy,basic,6,basic_easy
ACC0056903,IND22013787,Capitec,easy,basic,3,basic_easy
ACC0056904,IND22000855,First National Bank,cheque,standard,3,standard_cheque
ACC0056905,IND22006914,Absa,current,standard,3,standard_current
ACC0056906,IND22005302,TymeBank,savings,standard,3,standard_savings
ACC0056907,IND22000316,Standard Bank,easy,basic,6,basic_easy
ACC0056908,IND22000316,Standard Bank,joint,basic,3,basic_joint
ACC0056909,IND22002382,Absa,savings,standard,6,standard_savings
ACC0056911,IND22011150,First National Bank,current,standard,6,standard_current
ACC0056912,IND22010381,Nedbank,savings,basic,3,basic_savings
ACC0056913,IND22003859,Capitec,current,standard,3,standard_current
ACC0056914,IND22003859,Capitec,savings,standard,6,standard_savings
ACC0056915,IND22001703,First National Bank,cheque,standard,3,standard_cheque
ACC0056916,IND22007016,Capitec,savings,standard,6,standard_savings
ACC0056917,IND22004385,Absa,easy,basic,6,basic_easy
ACC0056918,IND22003155,First National Bank,easy,basic,6,basic_easy
ACC0056919,IND22001646,Nedbank,savings,basic,6,basic_savings
ACC0056920,IND22012128,First National Bank,current,standard,3,standard_current
ACC0056921,IND22014483,Nedbank,easy,basic,6,basic_easy
ACC0056922,IND22008591,Nedbank,easy,basic,3,basic_easy
ACC0056924,IND22006522,Absa,current,standard,3,standard_current
ACC0056925,IND22006522,First National Bank,current,standard,6,standard_current
ACC0056926,IND22000716,Nedbank,savings,standard,6,standard_savings
ACC0056927,IND22000716,Standard Bank,savings,standard,6,standard_savings
ACC0056928,IND22003606,First National Bank,savings,basic,6,basic_savings
ACC0056929,IND22010879,Absa,savings,basic,3,basic_savings
ACC0056930,IND22012102,First National Bank,easy,basic,6,basic_easy
ACC0056931,IND22001908,First National Bank,savings,basic,6,basic_savings
ACC0056932,IND22000455,Absa,savings,basic,3,basic_savings
ACC0056933,IND22001623,Standard Bank,savings,basic,6,basic_savings
ACC0056934,IND22002306,Discovery Bank,savings,basic,6,basic_savings
ACC0056936,IND22005425,Standard Bank,current,standard,6,standard_current
ACC0056937,IND22002388,Capitec,easy,basic,6,basic_easy
ACC0056938,IND22002388,Capitec,joint,basic,3,basic_joint
ACC0056939,IND22013190,Standard Bank,current,standard,6,standard_current
ACC0056940,IND22013190,Investec,savings,standard,3,standard_savings
ACC0056941,IND22008438,Capitec,cheque,standard,3,standard_cheque
ACC0056942,IND22010580,Standard Bank,easy,basic,6,basic_easy
ACC0056943,IND22004267,Absa,easy,basic,6,basic_easy
ACC0056944,IND22002391,First National Bank,easy,basic,3,basic_easy
ACC0056945,IND22006179,Standard Bank,easy,basic,6,basic_easy
ACC0056946,IND22009441,Absa,current,standard,3,standard_current
ACC0056948,IND22005642,First National Bank,cheque,standard,6,standard_cheque
ACC0056949,IND22003840,Discovery Bank,easy,basic,3,basic_easy
ACC0056950,IND22003840,First National Bank,joint,basic,6,basic_joint
ACC0056952,IND22014572,Standard Bank,easy,basic,3,basic_easy
ACC0056953,IND22012105,Nedbank,gold,premium,6,premium_gold
ACC0056954,IND22005236,First National Bank,cheque,standard,3,standard_cheque
ACC0056955,IND22004760,Absa,easy,basic,3,basic_easy
ACC0056956,IND22010834,TymeBank,current,standard,3,standard_current
ACC0056957,IND22001858,TymeBank,cheque,standard,3,standard_cheque
ACC0056958,IND22001858,Capitec,savings,standard,6,standard_savings
ACC0056960,IND22011271,Nedbank,cheque,standard,6,standard_cheque
ACC0056961,IND22007171,Absa,cheque,standard,6,standard_cheque
ACC0056962,IND22006507,Nedbank,easy,basic,3,basic_easy
ACC0056963,IND22006507,Absa,joint,basic,3,basic_joint
ACC0056964,IND22003640,Capitec,savings,standard,6,standard_savings
ACC0056965,IND22003640,Nedbank,savings,standard,3,standard_savings
ACC0056966,IND22011676,Nedbank,easy,basic,6,basic_easy
ACC0056967,IND22001832,First National Bank,easy,basic,6,basic_easy
ACC0056968,IND22006139,Absa,current,standard,6,standard_current
ACC0056969,IND22004270,Standard Bank,easy,basic,6,basic_easy
ACC0056971,IND22000588,First National Bank,savings,standard,6,standard_savings
ACC0056972,IND22008267,Standard Bank,current,standard,6,standard_current
ACC0056973,IND22008267,First National Bank,cheque,standard,3,standard_cheque
ACC0056975,IND22000037,Absa,easy,basic,3,basic_easy
ACC0056976,IND22014770,Nedbank,easy,basic,3,basic_easy
ACC0056978,IND22011116,Standard Bank,easy,basic,6,basic_easy
ACC0056979,IND22011552,Standard Bank,easy,basic,6,basic_easy
ACC0056980,IND22005867,First National Bank,savings,basic,3,basic_savings
ACC0056981,IND22010425,Capitec,platinum,premium,3,premium_platinum
ACC0056982,IND22007445,Discovery Bank,current,standard,3,standard_current
ACC0056984,IND22010592,First National Bank,easy,basic,6,basic_easy
ACC0056985,IND22004891,Absa,current,standard,3,standard_current
ACC0056986,IND22003580,Capitec,easy,basic,3,basic_easy
ACC0056987,IND22004662,Capitec,savings,basic,6,basic_savings
ACC0056988,IND22010514,Nedbank,easy,basic,6,basic_easy
ACC0056989,IND22006372,Absa,easy,basic,6,basic_easy
ACC0056990,IND22003405,Capitec,savings,basic,6,basic_savings
ACC0056991,IND22006978,Absa,gold,premium,6,premium_gold
ACC0056992,IND22008155,Absa,current,standard,3,standard_current
ACC0056993,IND22009916,Standard Bank,easy,basic,6,basic_easy
ACC0056994,IND22002217,Nedbank,savings,standard,6,standard_savings
ACC0056995,IND22012314,First National Bank,savings,standard,6,standard_savings
ACC0056996,IND22001428,Standard Bank,savings,basic,3,basic_savings
ACC0056997,IND22003523,First National Bank,current,standard,6,standard_current
ACC0056998,IND22000628,Discovery Bank,easy,basic,3,basic_easy
ACC0056999,IND22007084,Nedbank,savings,basic,6,basic_savings
ACC0057000,IND22007084,Investec,joint,basic,6,basic_joint
ACC0057001,IND22003366,Capitec,savings,standard,6,standard_savings
ACC0057002,IND22007839,Capitec,savings,standard,3,standard_savings
ACC0057003,IND22013428,Nedbank,easy,basic,6,basic_easy
ACC0057004,IND22002143,First National Bank,cheque,standard,3,standard_cheque
ACC0057005,IND22002143,Capitec,cheque,standard,3,standard_cheque
ACC0057006,IND22006436,Nedbank,savings,basic,3,basic_savings
ACC0057007,IND22006453,Nedbank,savings,standard,3,standard_savings
ACC0057008,IND22000461,First National Bank,savings,basic,6,basic_savings
ACC0057009,IND22000461,Capitec,joint,basic,3,basic_joint
ACC0057010,IND22001962,Capitec,savings,standard,6,standard_savings
ACC0057011,IND22003871,Capitec,savings,basic,6,basic_savings
ACC0057012,IND22009043,Absa,savings,standard,6,standard_savings
ACC0057013,IND22012279,Absa,savings,standard,3,standard_savings
ACC0057014,IND22005412,Capitec,savings,basic,3,basic_savings
ACC0057015,IND22009499,Absa,easy,basic,6,basic_easy
ACC0057016,IND22004248,Absa,savings,standard,3,standard_savings
ACC0057017,IND22007069,First National Bank,easy,basic,3,basic_easy
ACC0057018,IND22004729,First National Bank,easy,basic,3,basic_easy
ACC0057019,IND22007858,Absa,current,standard,3,standard_current
ACC0057020,IND22013754,First National Bank,easy,basic,3,basic_easy
ACC0057021,IND22007786,Standard Bank,easy,basic,3,basic_easy
ACC0057022,IND22001199,Standard Bank,easy,basic,6,basic_easy
ACC0057023,IND22001736,First National Bank,cheque,standard,6,standard_cheque
ACC0057024,IND22007499,Absa,aspire,standard,3,standard_aspire
ACC0057025,IND22007499,Nedbank,joint,standard,6,standard_joint
ACC0057026,IND22010072,Nedbank,current,standard,3,standard_current
ACC0057027,IND22001744,Standard Bank,cheque,standard,6,standard_cheque
ACC0057028,IND22011695,Standard Bank,savings,basic,6,basic_savings
ACC0057029,IND22001599,First National Bank,easy,basic,3,basic_easy
ACC0057030,IND22012311,First National Bank,cheque,standard,6,standard_cheque
ACC0057031,IND22007472,TymeBank,savings,standard,6,standard_savings
ACC0057032,IND22006188,Nedbank,current,standard,6,standard_current
ACC0057033,IND22004178,First National Bank,cheque,standard,3,standard_cheque
ACC0057034,IND22009651,Standard Bank,cheque,standard,6,standard_cheque
ACC0057035,IND22013601,Capitec,easy,basic,3,basic_easy
ACC0057036,IND22008257,Nedbank,easy,basic,3,basic_easy
ACC0057037,IND22003794,First National Bank,savings,basic,3,basic_savings
ACC0057038,IND22008668,Nedbank,current,standard,3,standard_current
ACC0057039,IND22010659,Absa,savings,basic,6,basic_savings
ACC0057040,IND22012050,Standard Bank,easy,basic,3,basic_easy
ACC0057041,IND22006907,Standard Bank,current,standard,6,standard_current
ACC0057042,IND22007850,Absa,cheque,standard,6,standard_cheque
ACC0057043,IND22012686,Nedbank,aspire,standard,6,standard_aspire
ACC0057045,IND22005729,Absa,savings,standard,3,standard_savings
ACC0057046,IND22008846,Capitec,easy,basic,6,basic_easy
ACC0057047,IND22005319,Capitec,savings,standard,6,standard_savings
ACC0057048,IND22010401,Nedbank,easy,basic,6,basic_easy
ACC0057049,IND22001543,Standard Bank,savings,basic,3,basic_savings
ACC0057050,IND22001154,Absa,easy,basic,6,basic_easy
ACC0057051,IND22009077,Capitec,savings,standard,6,standard_savings
ACC0057052,IND22004225,Standard Bank,easy,basic,3,basic_easy
ACC0057053,IND22014159,First National Bank,cheque,standard,3,standard_cheque
ACC0057054,IND22014159,Nedbank,savings,standard,6,standard_savings
ACC0057055,IND22007818,Absa,savings,basic,6,basic_savings
ACC0057056,IND22007818,Absa,joint,basic,6,basic_joint
ACC0057057,IND22005720,Capitec,savings,basic,3,basic_savings
ACC0057058,IND22000794,Capitec,current,standard,3,standard_current
ACC0057060,IND22005605,Capitec,current,standard,6,standard_current
ACC0057061,IND22005250,Absa,easy,basic,6,basic_easy
ACC0057062,IND22005250,Nedbank,joint,basic,3,basic_joint
ACC0057063,IND22009045,Capitec,easy,basic,6,basic_easy
ACC0057064,IND22012622,Absa,easy,basic,3,basic_easy
ACC0057065,IND22010108,Absa,easy,basic,6,basic_easy
ACC0057066,IND22004170,First National Bank,current,standard,3,standard_current
ACC0057067,IND22004170,Nedbank,current,standard,3,standard_current
ACC0057068,IND22006336,Nedbank,gold,premium,3,premium_gold
ACC0057069,IND22008369,Nedbank,easy,basic,6,basic_easy
ACC0057070,IND22007685,First National Bank,savings,standard,6,standard_savings
ACC0057071,IND22007685,First National Bank,cheque,standard,3,standard_cheque
ACC0057072,IND22001461,Absa,easy,basic,6,basic_easy
ACC0057073,IND22004119,Capitec,current,standard,6,standard_current
ACC0057074,IND22003749,Nedbank,easy,basic,3,basic_easy
ACC0057075,IND22007256,Standard Bank,easy,basic,6,basic_easy
ACC0057076,IND22014283,Standard Bank,savings,basic,3,basic_savings
ACC0057077,IND22002239,Standard Bank,savings,standard,3,standard_savings
ACC0057078,IND22012918,Standard Bank,cheque,standard,3,standard_cheque
ACC0057079,IND22013044,Standard Bank,easy,basic,3,basic_easy
ACC0057080,IND22000385,Standard Bank,savings,standard,3,standard_savings
ACC0057081,IND22008610,African Bank,easy,basic,3,basic_easy
ACC0057082,IND22003842,Absa,savings,basic,3,basic_savings
ACC0057083,IND22000314,Absa,easy,basic,3,basic_easy
ACC0057084,IND22008619,First National Bank,savings,basic,6,basic_savings
ACC0057085,IND22010168,Capitec,easy,basic,3,basic_easy
ACC0057086,IND22013353,Standard Bank,easy,basic,6,basic_easy
ACC0057087,IND22005607,Absa,current,standard,6,standard_current
ACC0057088,IND22003552,Capitec,current,standard,6,standard_current
ACC0057089,IND22003552,Capitec,current,standard,3,standard_current
ACC0057090,IND22001377,Standard Bank,easy,basic,3,basic_easy
ACC0057091,IND22001200,Capitec,savings,basic,6,basic_savings
ACC0057092,IND22001889,First National Bank,savings,basic,6,basic_savings
ACC0057093,IND22012952,Standard Bank,easy,basic,3,basic_easy
ACC0057094,IND22010360,Capitec,cheque,standard,6,standard_cheque
ACC0057095,IND22014838,Capitec,easy,basic,6,basic_easy
ACC0057096,IND22004807,TymeBank,savings,basic,3,basic_savings
ACC0057097,IND22004230,Nedbank,savings,standard,3,standard_savings
ACC0057098,IND22014742,First National Bank,easy,basic,6,basic_easy
ACC0057099,IND22005819,Standard Bank,current,standard,3,standard_current
ACC0057100,IND22004733,First National Bank,easy,basic,3,basic_easy
ACC0057101,IND22001864,Capitec,easy,basic,6,basic_easy
ACC0057102,IND22002038,Nedbank,savings,standard,3,standard_savings
ACC0057103,IND22002038,Standard Bank,joint,standard,3,standard_joint
ACC0057104,IND22004261,Standard Bank,savings,basic,3,basic_savings
ACC0057106,IND22011199,Absa,easy,basic,3,basic_easy
ACC0057107,IND22013963,Capitec,savings,standard,3,standard_savings
ACC0057108,IND22010875,Standard Bank,savings,standard,6,standard_savings
ACC0057109,IND22004671,Discovery Bank,gold,premium,3,premium_gold
ACC0057110,IND22012199,Absa,savings,basic,6,basic_savings
ACC0057111,IND22006481,Absa,easy,basic,3,basic_easy
ACC0057112,IND22013820,Absa,easy,basic,6,basic_easy
ACC0057113,IND22012555,Absa,easy,basic,6,basic_easy
ACC0057114,IND22002545,Absa,easy,basic,3,basic_easy
ACC0057115,IND22006261,Absa,easy,basic,3,basic_easy
ACC0057116,IND22013741,Nedbank,easy,basic,6,basic_easy
ACC0057117,IND22007810,Absa,savings,basic,3,basic_savings
ACC0057118,IND22008876,First National Bank,cheque,standard,3,standard_cheque
ACC0057119,IND22011568,Nedbank,current,standard,6,standard_current
ACC0057120,IND22001399,First National Bank,easy,basic,6,basic_easy
ACC0057121,IND22003364,First National Bank,easy,basic,3,basic_easy
ACC0057122,IND22003483,Standard Bank,current,standard,6,standard_current
ACC0057123,IND22003513,Nedbank,easy,basic,3,basic_easy
ACC0057125,IND22006464,Nedbank,easy,basic,6,basic_easy
ACC0057126,IND22006251,Nedbank,savings,standard,3,standard_savings
ACC0057127,IND22006593,Capitec,savings,standard,6,standard_savings
ACC0057128,IND22004616,Absa,current,standard,6,standard_current
ACC0057129,IND22004616,First National Bank,savings,standard,3,standard_savings
ACC0057130,IND22006392,Capitec,easy,basic,6,basic_easy
ACC0057131,IND22009046,Standard Bank,current,standard,3,standard_current
ACC0057132,IND22005240,Discovery Bank,savings,standard,6,standard_savings
ACC0057133,IND22005240,First National Bank,savings,standard,3,standard_savings
ACC0057134,IND22012341,Nedbank,savings,basic,6,basic_savings
ACC0057135,IND22014773,African Bank,savings,basic,3,basic_savings
ACC0057136,IND22005251,Capitec,easy,basic,6,basic_easy
ACC0057138,IND22007432,Capitec,savings,standard,3,standard_savings
ACC0057139,IND22007432,Standard Bank,cheque,standard,6,standard_cheque
ACC0057140,IND22013913,Absa,savings,basic,6,basic_savings
ACC0057141,IND22001252,Standard Bank,easy,basic,6,basic_easy
ACC0057142,IND22006564,Standard Bank,savings,basic,6,basic_savings
ACC0057143,IND22005936,Capitec,easy,basic,6,basic_easy
ACC0057144,IND22009911,Standard Bank,savings,standard,6,standard_savings
ACC0057145,IND22001772,Standard Bank,savings,standard,3,standard_savings
ACC0057146,IND22010670,First National Bank,easy,basic,3,basic_easy
ACC0057148,IND22004762,Absa,savings,basic,3,basic_savings
ACC0057149,IND22007348,Absa,easy,basic,3,basic_easy
ACC0057150,IND22009200,Nedbank,easy,basic,3,basic_easy
ACC0057151,IND22002021,Standard Bank,savings,standard,3,standard_savings
ACC0057152,IND22000047,Nedbank,easy,basic,6,basic_easy
ACC0057153,IND22001560,Nedbank,savings,basic,6,basic_savings
ACC0057154,IND22008188,Absa,current,standard,3,standard_current
ACC0057155,IND22001811,Absa,easy,basic,3,basic_easy
ACC0057156,IND22009501,Nedbank,easy,basic,6,basic_easy
ACC0057157,IND22005369,Nedbank,current,standard,6,standard_current
ACC0057158,IND22006207,Standard Bank,easy,basic,3,basic_easy
ACC0057159,IND22002085,Capitec,savings,basic,6,basic_savings
ACC0057160,IND22012348,First National Bank,savings,basic,3,basic_savings
ACC0057161,IND22010154,Absa,easy,basic,3,basic_easy
ACC0057162,IND22010154,Capitec,joint,basic,6,basic_joint
ACC0057163,IND22011487,Standard Bank,easy,basic,6,basic_easy
ACC0057164,IND22011977,Nedbank,easy,basic,3,basic_easy
ACC0057165,IND22003208,Capitec,savings,standard,3,standard_savings
ACC0057166,IND22009439,Nedbank,easy,basic,6,basic_easy
ACC0057167,IND22011175,Nedbank,gold,premium,3,premium_gold
ACC0057168,IND22011279,First National Bank,easy,basic,3,basic_easy
ACC0057169,IND22002202,Nedbank,easy,basic,3,basic_easy
ACC0057170,IND22000119,Standard Bank,savings,standard,3,standard_savings
ACC0057171,IND22003763,Nedbank,cheque,standard,3,standard_cheque
ACC0057172,IND22005313,Capitec,cheque,standard,6,standard_cheque
ACC0057173,IND22008810,African Bank,savings,standard,3,standard_savings
ACC0057174,IND22003212,First National Bank,savings,standard,3,standard_savings
ACC0057175,IND22007410,Nedbank,current,standard,3,standard_current
ACC0057176,IND22003512,Nedbank,current,standard,3,standard_current
ACC0057177,IND22002615,Nedbank,cheque,standard,3,standard_cheque
ACC0057178,IND22001055,First National Bank,savings,standard,6,standard_savings
ACC0057179,IND22003833,Nedbank,savings,basic,6,basic_savings
ACC0057180,IND22003171,Standard Bank,easy,basic,3,basic_easy
ACC0057181,IND22012549,Nedbank,easy,basic,3,basic_easy
ACC0057182,IND22011428,Capitec,easy,basic,3,basic_easy
ACC0057183,IND22012137,Nedbank,current,standard,6,standard_current
ACC0057184,IND22012137,Nedbank,savings,standard,3,standard_savings
ACC0057185,IND22008431,Nedbank,savings,standard,3,standard_savings
ACC0057186,IND22009353,Capitec,savings,standard,6,standard_savings
ACC0057187,IND22009353,Capitec,current,standard,3,standard_current
ACC0057188,IND22011875,Standard Bank,savings,basic,6,basic_savings
ACC0057189,IND22010601,First National Bank,cheque,standard,6,standard_cheque
ACC0057190,IND22003589,First National Bank,current,standard,3,standard_current
ACC0057191,IND22009818,Nedbank,easy,basic,3,basic_easy
ACC0057192,IND22009515,Capitec,premium,premium,6,premium_premium
ACC0057194,IND22013873,Absa,easy,basic,6,basic_easy
ACC0057195,IND22011011,Standard Bank,easy,basic,6,basic_easy
ACC0057196,IND22005778,Nedbank,savings,standard,6,standard_savings
ACC0057197,IND22008280,First National Bank,savings,basic,6,basic_savings
ACC0057198,IND22012843,Absa,savings,basic,6,basic_savings
ACC0057199,IND22002974,Absa,easy,basic,6,basic_easy
ACC0057200,IND22002692,Capitec,current,standard,3,standard_current
ACC0057201,IND22002692,Nedbank,cheque,standard,6,standard_cheque
ACC0057203,IND22012476,Standard Bank,savings,basic,3,basic_savings
ACC0057204,IND22005017,Nedbank,easy,basic,3,basic_easy
ACC0057205,IND22006216,Absa,savings,basic,3,basic_savings
ACC0057206,IND22003861,Standard Bank,easy,basic,6,basic_easy
ACC0057207,IND22014110,TymeBank,easy,basic,3,basic_easy
ACC0057208,IND22008834,Absa,easy,basic,6,basic_easy
ACC0057209,IND22006786,First National Bank,easy,basic,6,basic_easy
ACC0057210,IND22003600,First National Bank,savings,basic,6,basic_savings
ACC0057211,IND22011671,Standard Bank,current,standard,3,standard_current
ACC0057212,IND22014622,African Bank,savings,basic,3,basic_savings
ACC0057213,IND22001544,First National Bank,easy,basic,3,basic_easy
ACC0057214,IND22001103,Nedbank,easy,basic,3,basic_easy
ACC0057215,IND22008143,Absa,savings,standard,6,standard_savings
ACC0057216,IND22012188,Absa,easy,basic,3,basic_easy
ACC0057217,IND22006528,Standard Bank,savings,basic,3,basic_savings
ACC0057218,IND22002915,Nedbank,savings,standard,3,standard_savings
ACC0057220,IND22000634,Capitec,savings,basic,6,basic_savings
ACC0057221,IND22005594,TymeBank,easy,basic,6,basic_easy
ACC0057222,IND22008629,Absa,savings,standard,3,standard_savings
ACC0057223,IND22004791,Standard Bank,easy,basic,3,basic_easy
ACC0057224,IND22006255,First National Bank,easy,basic,3,basic_easy
ACC0057225,IND22002755,Nedbank,easy,basic,3,basic_easy
ACC0057226,IND22005664,Standard Bank,current,standard,6,standard_current
ACC0057228,IND22008194,Absa,easy,basic,6,basic_easy
ACC0057229,IND22003417,Nedbank,easy,basic,3,basic_easy
ACC0057230,IND22013790,Absa,easy,basic,3,basic_easy
ACC0057231,IND22004409,Standard Bank,easy,basic,3,basic_easy
ACC0057232,IND22008588,First National Bank,savings,basic,6,basic_savings
ACC0057233,IND22007119,Standard Bank,easy,basic,3,basic_easy
ACC0057234,IND22012333,Capitec,savings,basic,6,basic_savings
ACC0057236,IND22014062,First National Bank,easy,basic,6,basic_easy
ACC0057237,IND22006241,First National Bank,savings,basic,6,basic_savings
ACC0057239,IND22003061,African Bank,easy,basic,6,basic_easy
ACC0057240,IND22014373,Absa,easy,basic,6,basic_easy
ACC0057241,IND22009288,Absa,easy,basic,6,basic_easy
ACC0057242,IND22010066,Absa,savings,basic,3,basic_savings
ACC0057243,IND22002324,Nedbank,savings,standard,6,standard_savings
ACC0057244,IND22001130,First National Bank,easy,basic,3,basic_easy
ACC0057246,IND22000962,Capitec,savings,standard,3,standard_savings
ACC0057247,IND22010440,Standard Bank,easy,basic,6,basic_easy
ACC0057248,IND22010455,Nedbank,savings,basic,3,basic_savings
ACC0057249,IND22003199,Capitec,easy,basic,6,basic_easy
ACC0057250,IND22011548,Standard Bank,savings,standard,3,standard_savings
ACC0057251,IND22003852,Absa,easy,basic,3,basic_easy
ACC0057252,IND22003392,African Bank,savings,standard,3,standard_savings
ACC0057253,IND22013108,Standard Bank,easy,basic,3,basic_easy
ACC0057254,IND22003943,Standard Bank,savings,basic,6,basic_savings
ACC0057255,IND22008273,First National Bank,easy,basic,3,basic_easy
ACC0057256,IND22002260,Standard Bank,easy,basic,3,basic_easy
ACC0057257,IND22012368,Standard Bank,savings,basic,6,basic_savings
ACC0057259,IND22007219,Nedbank,savings,basic,6,basic_savings
ACC0057260,IND22004311,Capitec,savings,standard,6,standard_savings
ACC0057261,IND22004447,Investec,savings,standard,3,standard_savings
ACC0057262,IND22001562,Absa,easy,basic,6,basic_easy
ACC0057263,IND22005674,Capitec,easy,basic,6,basic_easy
ACC0057264,IND22009155,Capitec,cheque,standard,3,standard_cheque
ACC0057265,IND22004789,Absa,savings,standard,6,standard_savings
ACC0057266,IND22008804,Standard Bank,current,standard,3,standard_current
ACC0057267,IND22001049,First National Bank,current,standard,3,standard_current
ACC0057268,IND22001049,Absa,current,standard,3,standard_current
ACC0057270,IND22010805,Absa,savings,standard,3,standard_savings
ACC0057271,IND22010805,Capitec,joint,standard,6,standard_joint
ACC0057272,IND22013105,Standard Bank,easy,basic,6,basic_easy
ACC0057273,IND22001113,First National Bank,savings,basic,3,basic_savings
ACC0057274,IND22001857,Capitec,premium,premium,3,premium_premium
ACC0057275,IND22001857,Standard Bank,joint,standard,6,standard_joint
ACC0057276,IND22000751,Capitec,savings,basic,6,basic_savings
ACC0057277,IND22005322,Absa,current,standard,6,standard_current
ACC0057278,IND22004088,Standard Bank,easy,basic,3,basic_easy
ACC0057279,IND22000008,First National Bank,current,standard,3,standard_current
ACC0057280,IND22004102,African Bank,savings,standard,6,standard_savings
ACC0057281,IND22002361,Standard Bank,current,standard,3,standard_current
ACC0057283,IND22014674,Capitec,easy,basic,3,basic_easy
ACC0057284,IND22008137,Nedbank,savings,standard,3,standard_savings
ACC0057285,IND22008137,First National Bank,current,standard,3,standard_current
ACC0057286,IND22004033,Nedbank,easy,basic,6,basic_easy
ACC0057287,IND22010721,Standard Bank,savings,basic,6,basic_savings
ACC0057288,IND22001186,First National Bank,easy,basic,6,basic_easy
ACC0057289,IND22001190,Absa,savings,basic,6,basic_savings
ACC0057290,IND22007228,Capitec,aspire,standard,6,standard_aspire
ACC0057291,IND22007228,Capitec,gold,premium,3,premium_gold
ACC0057293,IND22002484,Absa,savings,standard,3,standard_savings
ACC0057294,IND22002484,First National Bank,cheque,standard,6,standard_cheque
ACC0057295,IND22003782,Standard Bank,easy,basic,6,basic_easy
ACC0057296,IND22002007,First National Bank,easy,basic,6,basic_easy
ACC0057297,IND22010574,Capitec,savings,basic,6,basic_savings
ACC0057298,IND22014871,Nedbank,easy,basic,3,basic_easy
ACC0057299,IND22014411,Capitec,savings,basic,3,basic_savings
ACC0057300,IND22012089,Standard Bank,easy,basic,3,basic_easy
ACC0057301,IND22000924,Absa,savings,basic,6,basic_savings
ACC0057302,IND22011370,Absa,premium,premium,6,premium_premium
ACC0057303,IND22006956,Nedbank,easy,basic,3,basic_easy
ACC0057304,IND22004713,Absa,savings,basic,3,basic_savings
ACC0057305,IND22001278,Capitec,easy,basic,3,basic_easy
ACC0057306,IND22006245,First National Bank,savings,standard,6,standard_savings
ACC0057309,IND22012818,Absa,easy,basic,3,basic_easy
ACC0057310,IND22010387,Capitec,savings,basic,3,basic_savings
ACC0057311,IND22010387,Nedbank,joint,basic,3,basic_joint
ACC0057312,IND22004279,Standard Bank,easy,basic,3,basic_easy
ACC0057313,IND22008092,First National Bank,easy,basic,6,basic_easy
ACC0057314,IND22014626,First National Bank,easy,basic,3,basic_easy
ACC0057315,IND22005799,Absa,savings,basic,6,basic_savings
ACC0057316,IND22002059,Standard Bank,easy,basic,3,basic_easy
ACC0057317,IND22011960,African Bank,easy,basic,6,basic_easy
ACC0057318,IND22010468,Nedbank,easy,basic,3,basic_easy
ACC0057319,IND22008059,Standard Bank,cheque,standard,6,standard_cheque
ACC0057320,IND22014558,Nedbank,easy,basic,3,basic_easy
ACC0057321,IND22000830,First National Bank,easy,basic,6,basic_easy
ACC0057322,IND22006279,Absa,easy,basic,6,basic_easy
ACC0057325,IND22002887,Absa,joint,basic,6,basic_joint
ACC0057326,IND22014625,Absa,savings,basic,3,basic_savings
ACC0057327,IND22014245,Nedbank,savings,basic,6,basic_savings
ACC0057328,IND22004858,Standard Bank,easy,basic,3,basic_easy
ACC0057329,IND22005211,First National Bank,easy,basic,3,basic_easy
ACC0057330,IND22001927,Capitec,platinum,premium,6,premium_platinum
ACC0057331,IND22002266,Absa,easy,basic,6,basic_easy
ACC0057332,IND22012986,Standard Bank,savings,standard,3,standard_savings
ACC0057333,IND22006905,Discovery Bank,savings,basic,6,basic_savings
ACC0057334,IND22013103,Absa,savings,standard,6,standard_savings
ACC0057335,IND22001425,Capitec,easy,basic,6,basic_easy
ACC0057336,IND22002786,Standard Bank,easy,basic,6,basic_easy
ACC0057337,IND22013078,Capitec,savings,basic,6,basic_savings
ACC0057338,IND22001666,Standard Bank,aspire,standard,3,standard_aspire
ACC0057339,IND22013995,Absa,savings,basic,3,basic_savings
ACC0057340,IND22008296,Standard Bank,easy,basic,6,basic_easy
ACC0057341,IND22006976,Capitec,savings,basic,3,basic_savings
ACC0057342,IND22000165,First National Bank,easy,basic,6,basic_easy
ACC0057343,IND22003616,Standard Bank,easy,basic,3,basic_easy
ACC0057344,IND22005884,Capitec,savings,standard,3,standard_savings
ACC0057345,IND22002386,Standard Bank,easy,basic,6,basic_easy
ACC0057346,IND22012646,First National Bank,current,standard,6,standard_current
ACC0057347,IND22004487,First National Bank,easy,basic,3,basic_easy
ACC0057348,IND22003150,First National Bank,easy,basic,3,basic_easy
ACC0057349,IND22007243,First National Bank,easy,basic,6,basic_easy
ACC0057350,IND22013700,Capitec,cheque,standard,3,standard_cheque
ACC0057351,IND22005874,Absa,easy,basic,6,basic_easy
ACC0057352,IND22004520,Capitec,easy,basic,6,basic_easy
